scenario_id,window_index,day,request_count,accepted_fast_path_count,programmable_fallback_count,fail_safe_count,near_threshold_count,stale_policy_count,drift_count,audit_failure_count,utilization,policy_update_in_window
fallback_degraded_outage_regime,9,0,8191,3815,656,3720,2049,123,121,29,0.7,False
fallback_degraded_outage_regime,10,0,7759,3612,622,3525,1942,117,114,28,0.7,False
fallback_degraded_outage_regime,11,0,8189,3811,657,3721,2049,122,120,30,0.7,False
fallback_degraded_outage_regime,12,0,9743,4539,781,4423,2433,147,143,35,0.7,False
fallback_degraded_outage_regime,13,0,15543,7239,1246,7058,3884,232,228,57,0.7,False
fallback_degraded_outage_regime,14,0,8304,3873,665,3766,2073,125,123,30,0.7,False
fallback_degraded_outage_regime,15,0,7191,3347,577,3267,1800,108,106,26,0.7,False
fallback_degraded_outage_regime,16,0,8276,3856,663,3757,2072,124,121,30,0.7,False
fallback_degraded_outage_regime,17,0,6162,2870,494,2798,1543,92,90,22,0.7,False
fallback_degraded_outage_regime,18,0,6000,2798,480,2722,1500,90,88,22,0.7,False
fallback_degraded_outage_regime,19,0,6239,2906,500,2833,1560,93,92,23,0.7,False
fallback_degraded_outage_regime,20,0,6805,3173,545,3087,1699,102,101,25,0.7,False
fallback_degraded_outage_regime,21,0,11784,5493,944,5347,2946,178,172,42,0.7,False
fallback_degraded_outage_regime,22,0,7894,3681,632,3581,1971,118,116,28,0.7,False
fallback_degraded_outage_regime,23,0,9037,4207,724,4106,2260,136,133,32,0.7,False
fallback_degraded_outage_regime,24,1,9646,4497,772,4377,2409,145,142,35,0.7,False
fallback_degraded_outage_regime,25,1,17302,8057,1387,7858,4326,260,254,62,0.7,False
fallback_degraded_outage_regime,26,1,9623,4488,770,4365,2402,145,141,34,0.7,False
fallback_degraded_outage_regime,27,1,14982,6975,1201,6806,3750,224,219,54,0.7,False
fallback_degraded_outage_regime,28,1,12482,5813,1000,5669,3125,187,183,45,0.7,False
fallback_degraded_outage_regime,29,1,6157,2867,494,2796,1538,93,90,22,0.7,False
fallback_degraded_outage_regime,30,1,7770,3620,622,3528,1941,117,114,28,0.7,False
fallback_degraded_outage_regime,31,1,16938,7892,1357,7689,4235,255,249,61,0.7,False
fallback_degraded_outage_regime,32,1,6670,3110,534,3026,1666,100,99,24,0.7,False
fallback_degraded_outage_regime,33,1,14733,6867,1180,6686,3681,222,217,53,0.7,False
fallback_degraded_outage_regime,34,1,14321,6672,1147,6502,3582,215,211,51,0.7,False
fallback_degraded_outage_regime,35,1,18851,8777,1511,8563,4713,282,278,68,0.7,False
fallback_degraded_outage_regime,36,1,13552,6315,1086,6151,3384,204,200,49,0.7,False
fallback_degraded_outage_regime,37,1,10763,5017,862,4884,2694,160,158,38,0.7,False
fallback_degraded_outage_regime,38,1,7750,3613,621,3516,1936,116,113,28,0.7,False
fallback_degraded_outage_regime,39,1,7610,3546,610,3454,1902,114,111,28,0.7,False
fallback_degraded_outage_regime,40,1,6603,3074,529,3000,1650,100,97,24,0.7,False
fallback_degraded_outage_regime,41,1,6156,2871,493,2792,1538,92,91,22,0.7,False
fallback_degraded_outage_regime,42,1,6600,3076,529,2995,1649,100,97,24,0.7,False
fallback_degraded_outage_regime,43,1,6183,2882,495,2806,1546,93,90,22,0.7,False
fallback_degraded_outage_regime,44,1,9690,4512,777,4401,2420,145,143,35,0.7,False
fallback_degraded_outage_regime,45,1,7237,3372,580,3285,1811,108,106,26,0.7,False
fallback_degraded_outage_regime,46,1,11502,5359,921,5222,2872,173,169,41,0.7,False
fallback_degraded_outage_regime,47,1,11784,5495,943,5346,2942,177,174,42,0.7,False
fallback_degraded_outage_regime,48,2,9190,4279,737,4174,2298,137,136,33,0.7,False
fallback_degraded_outage_regime,49,2,17265,8041,1384,7840,4313,259,254,62,0.7,False
fallback_degraded_outage_regime,50,2,7891,3675,632,3584,1971,119,116,28,0.7,False
fallback_degraded_outage_regime,51,2,12367,5763,991,5613,3092,185,182,44,0.7,False
fallback_degraded_outage_regime,52,2,7557,3518,606,3433,1888,113,112,27,0.7,False
fallback_degraded_outage_regime,53,2,15027,7003,1204,6820,3753,225,220,55,0.7,False
fallback_degraded_outage_regime,54,2,6335,2954,507,2874,1584,96,93,23,0.7,False
fallback_degraded_outage_regime,55,2,6987,3258,559,3170,1745,105,103,25,0.7,False
fallback_degraded_outage_regime,56,2,15429,7184,1237,7008,3858,232,226,55,0.7,False
fallback_degraded_outage_regime,57,2,8055,3755,645,3655,2012,121,118,29,0.7,False
fallback_degraded_outage_regime,58,2,9283,4322,744,4217,2319,140,137,33,0.7,False
fallback_degraded_outage_regime,59,2,9890,4605,793,4492,2474,148,146,36,0.7,False
fallback_degraded_outage_regime,60,2,15792,7355,1266,7171,3951,238,233,57,0.7,False
fallback_degraded_outage_regime,61,2,8325,3879,667,3779,2081,126,123,30,0.7,False
fallback_degraded_outage_regime,62,2,17050,7942,1366,7742,4258,257,250,62,0.7,False
fallback_degraded_outage_regime,63,2,7232,3369,579,3284,1808,108,107,26,0.7,False
fallback_degraded_outage_regime,64,2,6587,3071,527,2989,1647,99,97,24,0.7,False
fallback_degraded_outage_regime,65,2,6158,2867,494,2797,1541,93,90,22,0.7,False
fallback_degraded_outage_regime,66,2,11551,5379,926,5246,2887,173,170,41,0.7,False
fallback_degraded_outage_regime,67,2,6160,2868,494,2798,1541,93,91,23,0.7,False
fallback_degraded_outage_regime,68,2,7059,3284,566,3209,1767,105,104,26,0.7,False
fallback_degraded_outage_regime,69,2,9145,4259,733,4153,2284,137,135,33,0.7,False
fallback_degraded_outage_regime,70,2,7807,3633,626,3548,1954,117,114,28,0.7,False
fallback_degraded_outage_regime,71,2,9216,4295,738,4183,2301,138,135,33,0.7,False
fallback_degraded_outage_regime,72,3,9409,4378,755,4276,2355,141,138,34,0.7,False
fallback_degraded_outage_regime,73,3,8177,3815,654,3708,2042,122,120,29,0.7,False
fallback_degraded_outage_regime,74,3,7761,3613,622,3526,1941,116,115,28,0.7,False
fallback_degraded_outage_regime,75,3,10076,4693,807,4576,2521,150,149,37,0.7,False
fallback_degraded_outage_regime,76,3,8357,3889,670,3798,2091,126,122,30,0.7,False
fallback_degraded_outage_regime,77,3,6383,2976,511,2896,1597,95,93,23,0.7,False
fallback_degraded_outage_regime,78,3,8005,3729,641,3635,2004,120,117,29,0.7,False
fallback_degraded_outage_regime,79,3,6247,2910,501,2836,1562,93,91,22,0.7,False
fallback_degraded_outage_regime,80,3,6620,3083,531,3006,1654,99,97,24,0.7,False
fallback_degraded_outage_regime,81,3,7417,3453,595,3369,1856,112,108,27,0.7,False
fallback_degraded_outage_regime,82,3,7750,3607,621,3522,1936,117,114,28,0.7,False
fallback_degraded_outage_regime,83,3,8177,3810,655,3712,2046,122,120,30,0.7,False
fallback_degraded_outage_regime,84,3,8344,3891,668,3785,2084,125,122,30,0.7,False
fallback_degraded_outage_regime,85,3,11360,5291,910,5159,2840,170,167,41,0.7,False
fallback_degraded_outage_regime,86,3,7989,3723,640,3626,1995,119,118,29,0.7,False
fallback_degraded_outage_regime,87,3,8245,3843,660,3742,2058,124,122,30,0.7,False
fallback_degraded_outage_regime,88,3,6627,3085,531,3011,1660,100,97,24,0.7,False
fallback_degraded_outage_regime,89,3,14901,6935,1195,6771,3730,224,218,54,0.7,False
fallback_degraded_outage_regime,90,3,9263,4319,742,4202,2312,140,137,34,0.7,False
fallback_degraded_outage_regime,91,3,6832,3182,548,3102,1706,103,101,25,0.7,False
fallback_degraded_outage_regime,92,3,6729,3137,539,3053,1682,101,99,25,0.7,False
fallback_degraded_outage_regime,93,3,16230,7563,1300,7367,4062,243,239,58,0.7,False
fallback_degraded_outage_regime,94,3,7905,3685,633,3587,1975,119,117,28,0.7,False
fallback_degraded_outage_regime,95,3,8191,3813,657,3721,2047,123,121,29,0.7,False
fallback_degraded_outage_regime,96,4,10239,4765,821,4653,2564,153,150,37,0.7,False
fallback_degraded_outage_regime,97,4,12647,5896,1013,5738,3160,190,186,45,0.7,False
fallback_degraded_outage_regime,98,4,8680,4041,696,3943,2173,130,127,31,0.7,False
fallback_degraded_outage_regime,99,4,7211,3361,578,3272,1803,108,107,26,0.7,False
fallback_degraded_outage_regime,100,4,6628,3087,531,3010,1654,100,97,24,0.7,False
fallback_degraded_outage_regime,101,4,7204,3350,578,3276,1804,109,106,26,0.7,False
fallback_degraded_outage_regime,102,4,14192,6612,1137,6443,3546,213,209,52,0.7,False
fallback_degraded_outage_regime,103,4,14711,6854,1179,6678,3682,221,217,53,0.7,False
fallback_degraded_outage_regime,104,4,7796,3633,624,3539,1952,116,115,28,0.7,False
fallback_degraded_outage_regime,105,4,13712,6385,1099,6228,3432,205,202,49,0.7,False
fallback_degraded_outage_regime,106,4,7753,3610,621,3522,1937,116,114,28,0.7,False
fallback_degraded_outage_regime,107,4,18924,8812,1517,8595,4733,285,279,67,0.7,False
fallback_degraded_outage_regime,108,4,10285,4791,824,4670,2569,154,151,37,0.7,False
fallback_degraded_outage_regime,109,4,8177,3811,655,3711,2044,122,120,30,0.7,False
fallback_degraded_outage_regime,110,4,7751,3610,621,3520,1941,116,114,28,0.7,False
fallback_degraded_outage_regime,111,4,7171,3339,575,3257,1795,108,105,25,0.7,False
fallback_degraded_outage_regime,112,4,7492,3488,601,3403,1874,113,111,27,0.7,False
fallback_degraded_outage_regime,113,4,6157,2869,493,2795,1540,92,91,22,0.7,False
fallback_degraded_outage_regime,114,4,6024,2809,482,2733,1507,90,88,22,0.7,False
fallback_degraded_outage_regime,115,4,6176,2877,495,2804,1541,93,91,22,0.7,False
fallback_degraded_outage_regime,116,4,8781,4094,703,3984,2193,131,130,32,0.7,False
fallback_degraded_outage_regime,117,4,7168,3339,574,3255,1789,108,105,26,0.7,False
fallback_degraded_outage_regime,118,4,8191,3817,656,3718,2048,123,120,30,0.7,False
fallback_degraded_outage_regime,119,4,14172,6608,1135,6429,3538,213,209,51,0.7,False
fallback_degraded_outage_regime,120,5,14360,6692,1150,6518,3594,215,212,51,0.7,False
fallback_degraded_outage_regime,121,5,13929,6485,1117,6327,3484,208,205,50,0.7,False
fallback_degraded_outage_regime,122,5,7750,3609,621,3520,1941,115,114,28,0.7,False
fallback_degraded_outage_regime,123,5,7194,3354,576,3264,1796,109,105,26,0.7,False
fallback_degraded_outage_regime,124,5,17898,8336,1434,8128,4474,270,262,65,0.7,False
fallback_degraded_outage_regime,125,5,10300,4793,826,4681,2577,154,152,37,0.7,False
fallback_degraded_outage_regime,126,5,7175,3346,574,3255,1791,108,106,26,0.7,False
fallback_degraded_outage_regime,127,5,6200,2889,497,2814,1549,94,91,23,0.7,False
fallback_degraded_outage_regime,128,5,9005,4196,721,4088,2248,134,133,33,0.7,False
fallback_degraded_outage_regime,129,5,7361,3431,590,3340,1842,110,108,27,0.7,False
fallback_degraded_outage_regime,130,5,7750,3614,620,3516,1934,116,114,28,0.7,False
fallback_degraded_outage_regime,131,5,8599,4001,690,3908,2153,129,126,31,0.7,False
fallback_degraded_outage_regime,132,5,11244,5234,902,5108,2812,169,165,41,0.7,False
fallback_degraded_outage_regime,133,5,8228,3834,659,3735,2054,123,121,30,0.7,False
fallback_degraded_outage_regime,134,5,10858,5057,870,4931,2711,163,160,39,0.7,False
fallback_degraded_outage_regime,135,5,7851,3653,630,3568,1965,117,115,28,0.7,False
fallback_degraded_outage_regime,136,5,8210,3822,658,3730,2051,123,121,29,0.7,False
fallback_degraded_outage_regime,137,5,6283,2927,503,2853,1570,94,92,22,0.7,False
fallback_degraded_outage_regime,138,5,7118,3316,570,3232,1776,107,104,26,0.7,False
fallback_degraded_outage_regime,139,5,8014,3731,642,3641,2004,120,117,29,0.7,False
fallback_degraded_outage_regime,140,5,6606,3080,529,2997,1651,99,97,24,0.7,False
fallback_degraded_outage_regime,141,5,13210,6153,1059,5998,3307,199,195,48,0.7,False
fallback_degraded_outage_regime,142,5,10199,4749,818,4632,2551,152,149,36,0.7,False
fallback_degraded_outage_regime,143,5,9391,4373,753,4265,2348,140,137,34,0.7,False
fallback_degraded_outage_regime,144,6,9125,4245,732,4148,2285,136,135,33,0.7,False
fallback_degraded_outage_regime,145,6,18593,8669,1489,8435,4644,279,273,67,0.7,False
fallback_degraded_outage_regime,146,6,17435,8124,1397,7914,4360,261,256,63,0.7,False
fallback_degraded_outage_regime,147,6,7167,3338,574,3255,1794,107,105,26,0.7,False
fallback_degraded_outage_regime,148,6,6583,3062,528,2993,1649,99,97,24,0.7,False
fallback_degraded_outage_regime,149,6,7402,3447,593,3362,1849,111,109,27,0.7,False
fallback_degraded_outage_regime,150,6,6000,2792,481,2727,1502,90,88,21,0.7,False
fallback_degraded_outage_regime,151,6,6978,3249,559,3170,1747,104,103,25,0.7,False
fallback_degraded_outage_regime,152,6,6606,3079,529,2998,1651,100,98,23,0.7,False
fallback_degraded_outage_regime,153,6,7252,3375,582,3295,1814,108,106,26,0.7,False
fallback_degraded_outage_regime,154,6,7771,3616,623,3532,1945,116,114,28,0.7,False
fallback_degraded_outage_regime,155,6,18086,8428,1449,8209,4517,271,265,65,0.7,False
fallback_degraded_outage_regime,156,6,8333,3883,668,3782,2081,125,123,30,0.7,False
fallback_degraded_outage_regime,157,6,20328,9472,1628,9228,5081,305,298,73,0.7,False
fallback_degraded_outage_regime,158,6,7889,3677,632,3580,1973,119,116,28,0.7,False
fallback_degraded_outage_regime,159,6,7168,3341,574,3253,1792,108,105,26,0.7,False
fallback_degraded_outage_regime,160,6,6971,3249,558,3164,1740,105,103,25,0.7,False
fallback_degraded_outage_regime,161,6,13161,6135,1054,5972,3292,197,193,47,0.7,False
fallback_degraded_outage_regime,162,6,6005,2796,481,2728,1502,90,88,22,0.7,False
fallback_degraded_outage_regime,163,6,6156,2868,493,2795,1537,92,90,22,0.7,False
fallback_degraded_outage_regime,164,6,13403,6243,1074,6086,3351,200,197,48,0.7,False
fallback_degraded_outage_regime,165,6,7167,3341,574,3252,1793,107,105,25,0.7,False
fallback_degraded_outage_regime,166,6,10898,5073,874,4951,2726,164,161,40,0.7,False
fallback_degraded_outage_regime,167,6,11067,5155,887,5025,2763,166,162,40,0.7,False
multi_tenant_underutilized_deployment,0,0,10449,8329,2120,0,1047,94,37,19,0.12,True
multi_tenant_underutilized_deployment,1,0,2125,1695,430,0,211,19,7,4,0.12,False
multi_tenant_underutilized_deployment,2,0,3559,2838,721,0,355,32,13,6,0.12,False
multi_tenant_underutilized_deployment,3,0,4798,3822,976,0,482,43,17,9,0.12,False
multi_tenant_underutilized_deployment,4,0,1646,1311,335,0,165,15,6,3,0.12,False
multi_tenant_underutilized_deployment,5,0,1945,1553,392,0,194,17,7,3,0.12,False
multi_tenant_underutilized_deployment,6,0,1674,1333,341,0,168,15,6,3,0.12,False
multi_tenant_underutilized_deployment,7,0,3209,2557,652,0,322,29,11,6,0.12,False
multi_tenant_underutilized_deployment,8,0,7092,5653,1439,0,710,64,25,13,0.12,False
multi_tenant_underutilized_deployment,9,0,2417,1926,491,0,241,22,9,4,0.12,False
multi_tenant_underutilized_deployment,10,0,1938,1546,392,0,193,17,7,4,0.12,False
multi_tenant_underutilized_deployment,11,0,2140,1706,434,0,214,19,8,4,0.12,False
multi_tenant_underutilized_deployment,12,0,4538,3616,922,0,455,40,16,8,0.12,False
multi_tenant_underutilized_deployment,13,0,2971,2367,604,0,297,27,11,5,0.12,False
multi_tenant_underutilized_deployment,14,0,3461,2761,700,0,345,31,12,6,0.12,False
multi_tenant_underutilized_deployment,15,0,1792,1427,365,0,180,16,7,3,0.12,False
multi_tenant_underutilized_deployment,16,0,2050,1633,417,0,205,19,7,4,0.12,False
multi_tenant_underutilized_deployment,17,0,1539,1227,312,0,153,14,6,3,0.12,False
multi_tenant_underutilized_deployment,18,0,1518,1208,310,0,152,14,6,3,0.12,False
multi_tenant_underutilized_deployment,19,0,5102,4068,1034,0,509,46,18,9,0.12,False
multi_tenant_underutilized_deployment,20,0,2026,1615,411,0,203,18,7,4,0.12,False
multi_tenant_underutilized_deployment,21,0,2279,1816,463,0,228,20,8,4,0.12,False
multi_tenant_underutilized_deployment,22,0,2761,2199,562,0,277,25,10,5,0.12,False
multi_tenant_underutilized_deployment,23,0,10331,8232,2099,0,1035,93,37,18,0.12,False
multi_tenant_underutilized_deployment,24,1,4906,3911,995,0,490,44,18,9,0.12,False
multi_tenant_underutilized_deployment,25,1,2044,1629,415,0,205,19,7,4,0.12,False
multi_tenant_underutilized_deployment,26,1,1947,1552,395,0,195,17,7,3,0.12,False
multi_tenant_underutilized_deployment,27,1,1824,1453,371,0,183,17,7,3,0.12,False
multi_tenant_underutilized_deployment,28,1,1646,1311,335,0,164,15,6,3,0.12,False
multi_tenant_underutilized_deployment,29,1,1572,1252,320,0,158,14,6,3,0.12,False
multi_tenant_underutilized_deployment,30,1,1789,1428,361,0,178,16,6,3,0.12,False
multi_tenant_underutilized_deployment,31,1,7134,5686,1448,0,715,65,26,12,0.12,False
multi_tenant_underutilized_deployment,32,1,1665,1327,338,0,166,15,6,3,0.12,False
multi_tenant_underutilized_deployment,33,1,1792,1428,364,0,180,16,7,3,0.12,False
multi_tenant_underutilized_deployment,34,1,1947,1553,394,0,194,18,7,3,0.12,False
multi_tenant_underutilized_deployment,35,1,3121,2489,632,0,312,28,11,6,0.12,False
multi_tenant_underutilized_deployment,36,1,7101,5660,1441,0,712,64,25,12,0.12,False
multi_tenant_underutilized_deployment,37,1,2065,1647,418,0,206,19,7,4,0.12,False
multi_tenant_underutilized_deployment,38,1,2454,1956,498,0,246,22,9,4,0.12,False
multi_tenant_underutilized_deployment,39,1,2563,2041,522,0,257,23,9,5,0.12,False
multi_tenant_underutilized_deployment,40,1,2320,1850,470,0,231,21,8,4,0.12,False
multi_tenant_underutilized_deployment,41,1,2221,1772,449,0,221,20,8,4,0.12,False
multi_tenant_underutilized_deployment,42,1,3070,2448,622,0,307,28,11,5,0.12,False
multi_tenant_underutilized_deployment,43,1,1541,1229,312,0,154,14,5,3,0.12,False
multi_tenant_underutilized_deployment,44,1,6572,5237,1335,0,658,60,23,12,0.12,False
multi_tenant_underutilized_deployment,45,1,1795,1431,364,0,179,16,6,3,0.12,False
multi_tenant_underutilized_deployment,46,1,2109,1682,427,0,210,19,8,4,0.12,False
multi_tenant_underutilized_deployment,47,1,2668,2127,541,0,266,24,10,5,0.12,False
multi_tenant_underutilized_deployment,48,2,2083,1661,422,0,208,18,8,4,0.12,False
multi_tenant_underutilized_deployment,49,2,2072,1654,418,0,206,18,7,4,0.12,False
multi_tenant_underutilized_deployment,50,2,7187,5731,1456,0,717,65,26,13,0.12,False
multi_tenant_underutilized_deployment,51,2,2180,1739,441,0,218,19,8,4,0.12,False
multi_tenant_underutilized_deployment,52,2,1667,1330,337,0,166,15,6,3,0.12,False
multi_tenant_underutilized_deployment,53,2,3305,2631,674,0,332,30,12,6,0.12,False
multi_tenant_underutilized_deployment,54,2,2205,1759,446,0,220,20,8,4,0.12,False
multi_tenant_underutilized_deployment,55,2,1670,1331,339,0,167,15,6,3,0.12,False
multi_tenant_underutilized_deployment,56,2,1716,1369,347,0,172,15,6,3,0.12,False
multi_tenant_underutilized_deployment,57,2,1792,1429,363,0,179,16,6,3,0.12,False
multi_tenant_underutilized_deployment,58,2,1940,1544,396,0,195,18,7,4,0.12,False
multi_tenant_underutilized_deployment,59,2,2539,2023,516,0,255,23,9,4,0.12,False
multi_tenant_underutilized_deployment,60,2,4160,3318,842,0,415,37,15,7,0.12,False
multi_tenant_underutilized_deployment,61,2,2087,1661,426,0,209,19,8,4,0.12,False
multi_tenant_underutilized_deployment,62,2,8969,7153,1816,0,895,80,32,16,0.12,False
multi_tenant_underutilized_deployment,63,2,1826,1454,372,0,183,17,6,3,0.12,False
multi_tenant_underutilized_deployment,64,2,1646,1313,333,0,164,15,6,3,0.12,False
multi_tenant_underutilized_deployment,65,2,2360,1882,478,0,236,21,8,4,0.12,False
multi_tenant_underutilized_deployment,66,2,2050,1635,415,0,206,18,7,3,0.12,False
multi_tenant_underutilized_deployment,67,2,4121,3285,836,0,412,38,15,7,0.12,False
multi_tenant_underutilized_deployment,68,2,1978,1576,402,0,199,18,7,3,0.12,False
multi_tenant_underutilized_deployment,69,2,5640,4496,1144,0,564,50,20,10,0.12,False
multi_tenant_underutilized_deployment,70,2,2046,1629,417,0,205,19,7,4,0.12,False
multi_tenant_underutilized_deployment,71,2,3747,2989,758,0,374,33,13,7,0.12,False
multi_tenant_underutilized_deployment,72,3,3996,3187,809,0,399,36,14,7,0.12,False
multi_tenant_underutilized_deployment,73,3,6030,4806,1224,0,604,54,22,11,0.12,False
multi_tenant_underutilized_deployment,74,3,2182,1738,444,0,219,20,8,4,0.12,False
multi_tenant_underutilized_deployment,75,3,1813,1445,368,0,181,16,7,3,0.12,False
multi_tenant_underutilized_deployment,76,3,2092,1666,426,0,210,19,7,4,0.12,False
multi_tenant_underutilized_deployment,77,3,5432,4329,1103,0,545,48,19,10,0.12,False
multi_tenant_underutilized_deployment,78,3,1721,1374,347,0,171,15,6,3,0.12,False
multi_tenant_underutilized_deployment,79,3,5882,4690,1192,0,590,52,21,10,0.12,False
multi_tenant_underutilized_deployment,80,3,2058,1639,419,0,207,18,7,4,0.12,False
multi_tenant_underutilized_deployment,81,3,4437,3536,901,0,443,40,16,8,0.12,False
multi_tenant_underutilized_deployment,82,3,2258,1800,458,0,227,20,8,4,0.12,False
multi_tenant_underutilized_deployment,83,3,2045,1630,415,0,204,19,7,4,0.12,False
multi_tenant_underutilized_deployment,84,3,3592,2863,729,0,358,32,13,7,0.12,False
multi_tenant_underutilized_deployment,85,3,2396,1911,485,0,239,21,9,4,0.12,False
multi_tenant_underutilized_deployment,86,3,1938,1546,392,0,193,18,7,3,0.12,False
multi_tenant_underutilized_deployment,87,3,1792,1429,363,0,178,16,6,3,0.12,False
multi_tenant_underutilized_deployment,88,3,2705,2154,551,0,272,24,10,5,0.12,False
multi_tenant_underutilized_deployment,89,3,5112,4076,1036,0,512,46,18,9,0.12,False
multi_tenant_underutilized_deployment,90,3,4540,3619,921,0,455,41,16,8,0.12,False
multi_tenant_underutilized_deployment,91,3,4967,3959,1008,0,497,44,18,9,0.12,False
multi_tenant_underutilized_deployment,92,3,1663,1325,338,0,167,15,6,3,0.12,False
multi_tenant_underutilized_deployment,93,3,8507,6781,1726,0,849,77,30,15,0.12,False
multi_tenant_underutilized_deployment,94,3,5830,4645,1185,0,584,53,21,10,0.12,False
multi_tenant_underutilized_deployment,95,3,2051,1637,414,0,204,18,7,4,0.12,False
multi_tenant_underutilized_deployment,96,4,2083,1660,423,0,209,19,7,4,0.12,False
multi_tenant_underutilized_deployment,97,4,2229,1778,451,0,222,20,8,4,0.12,False
multi_tenant_underutilized_deployment,98,4,7540,6012,1528,0,754,68,27,13,0.12,False
multi_tenant_underutilized_deployment,99,4,1792,1430,362,0,179,16,6,3,0.12,False
multi_tenant_underutilized_deployment,100,4,2721,2169,552,0,271,25,10,5,0.12,False
multi_tenant_underutilized_deployment,101,4,1802,1436,366,0,179,16,7,3,0.12,False
multi_tenant_underutilized_deployment,102,4,1506,1199,307,0,151,14,5,3,0.12,False
multi_tenant_underutilized_deployment,103,4,4980,3970,1010,0,498,45,17,9,0.12,False
multi_tenant_underutilized_deployment,104,4,3226,2572,654,0,322,29,11,6,0.12,False
multi_tenant_underutilized_deployment,105,4,2290,1825,465,0,229,21,8,4,0.12,False
multi_tenant_underutilized_deployment,106,4,2022,1613,409,0,202,18,7,4,0.12,False
multi_tenant_underutilized_deployment,107,4,4776,3806,970,0,479,43,17,9,0.12,False
multi_tenant_underutilized_deployment,108,4,2532,2018,514,0,254,23,9,4,0.12,False
multi_tenant_underutilized_deployment,109,4,3879,3092,787,0,389,35,14,7,0.12,False
multi_tenant_underutilized_deployment,110,4,8238,6569,1669,0,823,73,29,15,0.12,False
multi_tenant_underutilized_deployment,111,4,1903,1517,386,0,191,17,7,3,0.12,False
multi_tenant_underutilized_deployment,112,4,1646,1311,335,0,165,15,6,3,0.12,False
multi_tenant_underutilized_deployment,113,4,1539,1227,312,0,154,14,5,3,0.12,False
multi_tenant_underutilized_deployment,114,4,1500,1198,302,0,149,13,5,3,0.12,False
multi_tenant_underutilized_deployment,115,4,3815,3040,775,0,381,34,14,7,0.12,False
multi_tenant_underutilized_deployment,116,4,1746,1392,354,0,175,16,6,3,0.12,False
multi_tenant_underutilized_deployment,117,4,1863,1485,378,0,186,17,7,3,0.12,False
multi_tenant_underutilized_deployment,118,4,2323,1853,470,0,232,21,8,4,0.12,False
multi_tenant_underutilized_deployment,119,4,2913,2322,591,0,291,27,11,5,0.12,False
multi_tenant_underutilized_deployment,120,5,3367,2686,681,0,336,30,12,6,0.12,False
multi_tenant_underutilized_deployment,121,5,3870,3083,787,0,387,35,14,7,0.12,False
multi_tenant_underutilized_deployment,122,5,9982,7957,2025,0,996,89,36,18,0.12,False
multi_tenant_underutilized_deployment,123,5,3894,3104,790,0,389,35,14,7,0.12,False
multi_tenant_underutilized_deployment,124,5,7571,6034,1537,0,759,68,27,13,0.12,False
multi_tenant_underutilized_deployment,125,5,1539,1225,314,0,155,14,6,3,0.12,False
multi_tenant_underutilized_deployment,126,5,1500,1195,305,0,150,14,5,3,0.12,False
multi_tenant_underutilized_deployment,127,5,1544,1230,314,0,155,14,5,3,0.12,False
multi_tenant_underutilized_deployment,128,5,2201,1755,446,0,220,20,8,4,0.12,False
multi_tenant_underutilized_deployment,129,5,1792,1428,364,0,179,16,7,3,0.12,False
multi_tenant_underutilized_deployment,130,5,3547,2828,719,0,355,32,12,6,0.12,False
multi_tenant_underutilized_deployment,131,5,2047,1630,417,0,205,19,7,4,0.12,False
multi_tenant_underutilized_deployment,132,5,2083,1659,424,0,209,19,8,4,0.12,False
multi_tenant_underutilized_deployment,133,5,2044,1629,415,0,204,18,7,4,0.12,False
multi_tenant_underutilized_deployment,134,5,1961,1563,398,0,197,17,7,4,0.12,False
multi_tenant_underutilized_deployment,135,5,7036,5609,1427,0,704,63,25,12,0.12,False
multi_tenant_underutilized_deployment,136,5,3823,3048,775,0,382,34,14,7,0.12,False
multi_tenant_underutilized_deployment,137,5,1539,1226,313,0,154,14,5,3,0.12,False
multi_tenant_underutilized_deployment,138,5,7069,5634,1435,0,707,63,26,13,0.12,False
multi_tenant_underutilized_deployment,139,5,1539,1228,311,0,153,14,5,3,0.12,False
multi_tenant_underutilized_deployment,140,5,1737,1386,351,0,174,15,6,3,0.12,False
multi_tenant_underutilized_deployment,141,5,4887,3894,993,0,490,44,17,9,0.12,False
multi_tenant_underutilized_deployment,142,5,1938,1545,393,0,194,17,7,3,0.12,False
multi_tenant_underutilized_deployment,143,5,2912,2320,592,0,292,26,10,5,0.12,False
multi_tenant_underutilized_deployment,144,6,8034,6404,1630,0,803,73,28,15,0.12,False
multi_tenant_underutilized_deployment,145,6,3997,3186,811,0,399,36,14,7,0.12,False
multi_tenant_underutilized_deployment,146,6,3968,3165,803,0,396,35,14,7,0.12,False
multi_tenant_underutilized_deployment,147,6,1793,1429,364,0,180,16,7,3,0.12,False
multi_tenant_underutilized_deployment,148,6,8245,6573,1672,0,822,75,29,15,0.12,False
multi_tenant_underutilized_deployment,149,6,2765,2203,562,0,276,25,10,5,0.12,False
multi_tenant_underutilized_deployment,150,6,2305,1838,467,0,230,21,8,4,0.12,False
multi_tenant_underutilized_deployment,151,6,1539,1226,313,0,154,14,6,3,0.12,False
multi_tenant_underutilized_deployment,152,6,2565,2044,521,0,257,23,9,4,0.12,False
multi_tenant_underutilized_deployment,153,6,7351,5862,1489,0,734,66,26,13,0.12,False
multi_tenant_underutilized_deployment,154,6,3639,2902,737,0,364,32,13,6,0.12,False
