regime,kappa,alpha_W,Delta_exponent_d,eta,beta_model,beta_model_parameter,endpoint_beating,support_valid,required_beta,hypothetical_beta,variance_exponent_no_beta,mean_exponent,chebyshev_success,local_window_success,theorem_plausibility_class
fixed_bulk_trace,3,0.004,0.004,0,constant,0.25,false,false,-0.992,0.25,1,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0,constant,0.75,false,false,-0.992,0.75,1,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0,constant,1.25,false,false,-0.992,1.25,1,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0,linear,4,false,false,-0.992,0,1,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0,linear,8,false,false,-0.992,0,1,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0,linear,12,false,false,-0.992,0,1,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0,saturation,0.5,false,false,-0.992,0,1,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0,saturation,1,false,false,-0.992,0,1,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,no_new_saving,0,false,false,-0.98,0,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,constant,0.25,false,false,-0.98,0.25,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,constant,0.75,false,false,-0.98,0.75,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,constant,1.25,false,false,-0.98,1.25,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,linear,4,false,false,-0.98,0.008,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,linear,8,false,false,-0.98,0.016,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,linear,12,false,false,-0.98,0.024,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,saturation,0.5,false,false,-0.98,0.02,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.002,saturation,1,false,false,-0.98,0.02,1.012,0.996,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.004,0.004,no_new_saving,0,false,true,-0.968,0,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.004,constant,0.25,false,true,-0.968,0.25,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.004,constant,0.75,false,true,-0.968,0.75,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.004,constant,1.25,false,true,-0.968,1.25,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.004,linear,4,false,true,-0.968,0.016,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.004,linear,8,false,true,-0.968,0.032,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.004,linear,12,false,true,-0.968,0.048,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.004,saturation,0.5,false,true,-0.968,0.04,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.004,saturation,1,false,true,-0.968,0.04,1.024,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,no_new_saving,0,false,true,-0.956,0,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,constant,0.25,false,true,-0.956,0.25,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,constant,0.75,false,true,-0.956,0.75,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,constant,1.25,false,true,-0.956,1.25,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,linear,4,false,true,-0.956,0.024,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,linear,8,false,true,-0.956,0.048,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,linear,12,false,true,-0.956,0.072,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,saturation,0.5,false,true,-0.956,0.06,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.006,saturation,1,false,true,-0.956,0.06,1.036,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,no_new_saving,0,false,true,-0.944,0,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,constant,0.25,false,true,-0.944,0.25,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,constant,0.75,false,true,-0.944,0.75,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,constant,1.25,false,true,-0.944,1.25,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,linear,4,false,true,-0.944,0.032,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,linear,8,false,true,-0.944,0.064,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,linear,12,false,true,-0.944,0.096,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,saturation,0.5,false,true,-0.944,0.08,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.008,saturation,1,false,true,-0.944,0.08,1.048,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,no_new_saving,0,false,true,-0.932,0,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,constant,0.25,false,true,-0.932,0.25,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,constant,0.75,false,true,-0.932,0.75,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,constant,1.25,false,true,-0.932,1.25,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,linear,4,false,true,-0.932,0.04,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,linear,8,false,true,-0.932,0.08,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,linear,12,false,true,-0.932,0.12,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,saturation,0.5,false,true,-0.932,0.1,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.01,saturation,1,false,true,-0.932,0.1,1.06,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,no_new_saving,0,false,true,-0.872,0,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,constant,0.25,false,true,-0.872,0.25,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,constant,0.75,false,true,-0.872,0.75,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,constant,1.25,false,true,-0.872,1.25,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,linear,4,false,true,-0.872,0.08,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,linear,8,false,true,-0.872,0.16,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,linear,12,false,true,-0.872,0.24,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,saturation,0.5,false,true,-0.872,0.2,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.02,saturation,1,false,true,-0.872,0.2,1.12,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,no_new_saving,0,false,true,-0.692,0,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,constant,0.25,false,true,-0.692,0.25,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,constant,0.75,false,true,-0.692,0.75,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,constant,1.25,false,true,-0.692,1.25,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,linear,4,false,true,-0.692,0.2,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,linear,8,false,true,-0.692,0.4,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,linear,12,false,true,-0.692,0.6,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,saturation,0.5,false,true,-0.692,0.5,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.05,saturation,1,false,true,-0.692,0.5,1.3,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,no_new_saving,0,false,true,-0.512,0,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,constant,0.25,false,true,-0.512,0.25,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,constant,0.75,false,true,-0.512,0.75,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,constant,1.25,false,true,-0.512,1.25,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,linear,4,false,true,-0.512,0.32,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,linear,8,false,true,-0.512,0.64,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,linear,12,false,true,-0.512,0.96,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,saturation,0.5,false,true,-0.512,0.5,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.08,saturation,1,false,true,-0.512,0.8,1.48,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,no_new_saving,0,false,true,-0.392,0,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,constant,0.25,false,true,-0.392,0.25,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,constant,0.75,false,true,-0.392,0.75,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,constant,1.25,false,true,-0.392,1.25,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,linear,4,false,true,-0.392,0.4,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,linear,8,false,true,-0.392,0.8,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,linear,12,false,true,-0.392,1.2,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,saturation,0.5,false,true,-0.392,0.5,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.1,saturation,1,false,true,-0.392,1,1.6,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,no_new_saving,0,false,true,-0.092,0,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,constant,0.25,false,true,-0.092,0.25,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,constant,0.75,false,true,-0.092,0.75,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,constant,1.25,false,true,-0.092,1.25,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,linear,4,false,true,-0.092,0.6,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,linear,8,false,true,-0.092,1.2,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,linear,12,false,true,-0.092,1.8,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,saturation,0.5,false,true,-0.092,0.5,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.15,saturation,1,false,true,-0.092,1,1.9,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,no_new_saving,0,false,true,0.508,0,2.5,0.996,false,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,constant,0.25,false,true,0.508,0.25,2.5,0.996,false,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,constant,0.75,false,true,0.508,0.75,2.5,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,constant,1.25,false,true,0.508,1.25,2.5,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,linear,4,false,true,0.508,1,2.5,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,linear,8,false,true,0.508,2,2.5,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,linear,12,false,true,0.508,3,2.5,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,saturation,0.5,false,true,0.508,0.5,2.5,0.996,false,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.004,0.25,saturation,1,false,true,0.508,1,2.5,0.996,true,false,not_endpoint_beating
fixed_bulk_trace,3,0.004,0.006,0,no_new_saving,0,true,false,-0.988,0,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0,constant,0.25,true,false,-0.988,0.25,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0,constant,0.75,true,false,-0.988,0.75,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0,constant,1.25,true,false,-0.988,1.25,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0,linear,4,true,false,-0.988,0,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0,linear,8,true,false,-0.988,0,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0,linear,12,true,false,-0.988,0,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0,saturation,0.5,true,false,-0.988,0,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0,saturation,1,true,false,-0.988,0,1,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,no_new_saving,0,true,false,-0.976,0,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,constant,0.25,true,false,-0.976,0.25,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,constant,0.75,true,false,-0.976,0.75,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,constant,1.25,true,false,-0.976,1.25,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,linear,4,true,false,-0.976,0.008,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,linear,8,true,false,-0.976,0.016,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,linear,12,true,false,-0.976,0.024,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,saturation,0.5,true,false,-0.976,0.02,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.002,saturation,1,true,false,-0.976,0.02,1.012,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,no_new_saving,0,true,false,-0.964,0,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,constant,0.25,true,false,-0.964,0.25,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,constant,0.75,true,false,-0.964,0.75,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,constant,1.25,true,false,-0.964,1.25,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,linear,4,true,false,-0.964,0.016,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,linear,8,true,false,-0.964,0.032,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,linear,12,true,false,-0.964,0.048,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,saturation,0.5,true,false,-0.964,0.04,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.004,saturation,1,true,false,-0.964,0.04,1.024,0.994,true,false,support_invalid
fixed_bulk_trace,3,0.004,0.006,0.006,no_new_saving,0,true,true,-0.952,0,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.006,constant,0.25,true,true,-0.952,0.25,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.006,constant,0.75,true,true,-0.952,0.75,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.006,constant,1.25,true,true,-0.952,1.25,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.006,linear,4,true,true,-0.952,0.024,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.006,linear,8,true,true,-0.952,0.048,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.006,linear,12,true,true,-0.952,0.072,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.006,saturation,0.5,true,true,-0.952,0.06,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.006,saturation,1,true,true,-0.952,0.06,1.036,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,no_new_saving,0,true,true,-0.94,0,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,constant,0.25,true,true,-0.94,0.25,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,constant,0.75,true,true,-0.94,0.75,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,constant,1.25,true,true,-0.94,1.25,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,linear,4,true,true,-0.94,0.032,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,linear,8,true,true,-0.94,0.064,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,linear,12,true,true,-0.94,0.096,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,saturation,0.5,true,true,-0.94,0.08,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.008,saturation,1,true,true,-0.94,0.08,1.048,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,no_new_saving,0,true,true,-0.928,0,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,constant,0.25,true,true,-0.928,0.25,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,constant,0.75,true,true,-0.928,0.75,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,constant,1.25,true,true,-0.928,1.25,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,linear,4,true,true,-0.928,0.04,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,linear,8,true,true,-0.928,0.08,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,linear,12,true,true,-0.928,0.12,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,saturation,0.5,true,true,-0.928,0.1,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.01,saturation,1,true,true,-0.928,0.1,1.06,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,no_new_saving,0,true,true,-0.868,0,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,constant,0.25,true,true,-0.868,0.25,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,constant,0.75,true,true,-0.868,0.75,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,constant,1.25,true,true,-0.868,1.25,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,linear,4,true,true,-0.868,0.08,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,linear,8,true,true,-0.868,0.16,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,linear,12,true,true,-0.868,0.24,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,saturation,0.5,true,true,-0.868,0.2,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.02,saturation,1,true,true,-0.868,0.2,1.12,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,no_new_saving,0,true,true,-0.688,0,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,constant,0.25,true,true,-0.688,0.25,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,constant,0.75,true,true,-0.688,0.75,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,constant,1.25,true,true,-0.688,1.25,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,linear,4,true,true,-0.688,0.2,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,linear,8,true,true,-0.688,0.4,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,linear,12,true,true,-0.688,0.6,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,saturation,0.5,true,true,-0.688,0.5,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.05,saturation,1,true,true,-0.688,0.5,1.3,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.08,no_new_saving,0,true,true,-0.508,0,1.48,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.08,constant,0.25,true,true,-0.508,0.25,1.48,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.08,constant,0.75,true,true,-0.508,0.75,1.48,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.08,constant,1.25,true,true,-0.508,1.25,1.48,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.08,linear,4,true,true,-0.508,0.32,1.48,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.08,linear,8,true,true,-0.508,0.64,1.48,0.994,true,true,conditional_success
fixed_bulk_trace,3,0.004,0.006,0.08,linear,12,true,true,-0.508,0.96,1.48,0.994,true,true,conditional_success
