regime,architecture,Delta_exponent_d,eta,kappa,Lambda0,support_requirement_eta_min,support_requirement_met,q_exponent,loss_exponent,mean_exponent,variance_exponent_beta_zero,required_beta,chebyshev_pass_beta_zero,beats_endpoint,feasibility_class,notes
bulk,trace,0.002,0.002,3,4,0.002,true,0.002,0.012,0.998,1.012,-0.984,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.002,3,4,0.002,true,0.002,0.024,0.998,1.024,-0.972,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.002,3,25,0.002,true,0.002,0.012,0.998,1.012,-0.984,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.002,3,25,0.002,true,0.002,0.024,0.998,1.024,-0.972,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.002,5,1,0.002,true,0.002,0.02,0.998,1.02,-0.976,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.002,5,1,0.002,true,0.002,0.04,0.998,1.04,-0.956,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.002,5,4,0.002,true,0.002,0.02,0.998,1.02,-0.976,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.002,5,4,0.002,true,0.002,0.04,0.998,1.04,-0.956,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.002,5,25,0.002,true,0.002,0.02,0.998,1.02,-0.976,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.002,5,25,0.002,true,0.002,0.04,0.998,1.04,-0.956,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.004,3,1,0.002,true,0.004,0.024,0.998,1.024,-0.972,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.004,3,1,0.002,true,0.004,0.048,0.998,1.048,-0.948,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.004,3,4,0.002,true,0.004,0.024,0.998,1.024,-0.972,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.004,3,4,0.002,true,0.004,0.048,0.998,1.048,-0.948,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.004,3,25,0.002,true,0.004,0.024,0.998,1.024,-0.972,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.004,3,25,0.002,true,0.004,0.048,0.998,1.048,-0.948,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.004,5,1,0.002,true,0.004,0.04,0.998,1.04,-0.956,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.004,5,1,0.002,true,0.004,0.08,0.998,1.08,-0.916,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.004,5,4,0.002,true,0.004,0.04,0.998,1.04,-0.956,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.004,5,4,0.002,true,0.004,0.08,0.998,1.08,-0.916,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.004,5,25,0.002,true,0.004,0.04,0.998,1.04,-0.956,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.004,5,25,0.002,true,0.004,0.08,0.998,1.08,-0.916,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.006,3,1,0.002,true,0.006,0.036,0.998,1.036,-0.96,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.006,3,1,0.002,true,0.006,0.072,0.998,1.072,-0.924,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.006,3,4,0.002,true,0.006,0.036,0.998,1.036,-0.96,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.006,3,4,0.002,true,0.006,0.072,0.998,1.072,-0.924,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.006,3,25,0.002,true,0.006,0.036,0.998,1.036,-0.96,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.006,3,25,0.002,true,0.006,0.072,0.998,1.072,-0.924,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.006,5,1,0.002,true,0.006,0.06,0.998,1.06,-0.936,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.006,5,1,0.002,true,0.006,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.006,5,4,0.002,true,0.006,0.06,0.998,1.06,-0.936,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.006,5,4,0.002,true,0.006,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.006,5,25,0.002,true,0.006,0.06,0.998,1.06,-0.936,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.006,5,25,0.002,true,0.006,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.008,3,1,0.002,true,0.008,0.048,0.998,1.048,-0.948,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.008,3,1,0.002,true,0.008,0.096,0.998,1.096,-0.9,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.008,3,4,0.002,true,0.008,0.048,0.998,1.048,-0.948,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.008,3,4,0.002,true,0.008,0.096,0.998,1.096,-0.9,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.008,3,25,0.002,true,0.008,0.048,0.998,1.048,-0.948,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.008,3,25,0.002,true,0.008,0.096,0.998,1.096,-0.9,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.008,5,1,0.002,true,0.008,0.08,0.998,1.08,-0.916,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.008,5,1,0.002,true,0.008,0.16,0.998,1.16,-0.836,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.008,5,4,0.002,true,0.008,0.08,0.998,1.08,-0.916,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.008,5,4,0.002,true,0.008,0.16,0.998,1.16,-0.836,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.008,5,25,0.002,true,0.008,0.08,0.998,1.08,-0.916,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.008,5,25,0.002,true,0.008,0.16,0.998,1.16,-0.836,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.01,3,1,0.002,true,0.01,0.06,0.998,1.06,-0.936,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.01,3,1,0.002,true,0.01,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.01,3,4,0.002,true,0.01,0.06,0.998,1.06,-0.936,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.01,3,4,0.002,true,0.01,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.01,3,25,0.002,true,0.01,0.06,0.998,1.06,-0.936,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.01,3,25,0.002,true,0.01,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.01,5,1,0.002,true,0.01,0.1,0.998,1.1,-0.896,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.01,5,1,0.002,true,0.01,0.2,0.998,1.2,-0.796,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.01,5,4,0.002,true,0.01,0.1,0.998,1.1,-0.896,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.01,5,4,0.002,true,0.01,0.2,0.998,1.2,-0.796,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.01,5,25,0.002,true,0.01,0.1,0.998,1.1,-0.896,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.01,5,25,0.002,true,0.01,0.2,0.998,1.2,-0.796,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.02,3,1,0.002,true,0.02,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.02,3,1,0.002,true,0.02,0.24,0.998,1.24,-0.756,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.02,3,4,0.002,true,0.02,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.02,3,4,0.002,true,0.02,0.24,0.998,1.24,-0.756,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.02,3,25,0.002,true,0.02,0.12,0.998,1.12,-0.876,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.02,3,25,0.002,true,0.02,0.24,0.998,1.24,-0.756,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.02,5,1,0.002,true,0.02,0.2,0.998,1.2,-0.796,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.02,5,1,0.002,true,0.02,0.4,0.998,1.4,-0.596,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.02,5,4,0.002,true,0.02,0.2,0.998,1.2,-0.796,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.02,5,4,0.002,true,0.02,0.4,0.998,1.4,-0.596,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.02,5,25,0.002,true,0.02,0.2,0.998,1.2,-0.796,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.02,5,25,0.002,true,0.02,0.4,0.998,1.4,-0.596,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.05,3,1,0.002,true,0.05,0.3,0.998,1.3,-0.696,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.05,3,1,0.002,true,0.05,0.6,0.998,1.6,-0.396,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.05,3,4,0.002,true,0.05,0.3,0.998,1.3,-0.696,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.05,3,4,0.002,true,0.05,0.6,0.998,1.6,-0.396,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.05,3,25,0.002,true,0.05,0.3,0.998,1.3,-0.696,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.05,3,25,0.002,true,0.05,0.6,0.998,1.6,-0.396,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.05,5,1,0.002,true,0.05,0.5,0.998,1.5,-0.496,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.05,5,1,0.002,true,0.05,1,0.998,2,0.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.05,5,4,0.002,true,0.05,0.5,0.998,1.5,-0.496,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.05,5,4,0.002,true,0.05,1,0.998,2,0.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.05,5,25,0.002,true,0.05,0.5,0.998,1.5,-0.496,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.05,5,25,0.002,true,0.05,1,0.998,2,0.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.1,3,1,0.002,true,0.1,0.6,0.998,1.6,-0.396,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.1,3,1,0.002,true,0.1,1.2,0.998,2.2,0.204,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.1,3,4,0.002,true,0.1,0.6,0.998,1.6,-0.396,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.1,3,4,0.002,true,0.1,1.2,0.998,2.2,0.204,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.1,3,25,0.002,true,0.1,0.6,0.998,1.6,-0.396,true,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.1,3,25,0.002,true,0.1,1.2,0.998,2.2,0.204,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.1,5,1,0.002,true,0.1,1,0.998,2,0.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.1,5,1,0.002,true,0.1,2,0.998,3,1.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.1,5,4,0.002,true,0.1,1,0.998,2,0.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.1,5,4,0.002,true,0.1,2,0.998,3,1.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.1,5,25,0.002,true,0.1,1,0.998,2,0.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.1,5,25,0.002,true,0.1,2,0.998,3,1.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.25,3,1,0.002,true,0.25,1.5,0.998,2.5,0.504,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.25,3,1,0.002,true,0.25,3,0.998,4,2.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.25,3,4,0.002,true,0.25,1.5,0.998,2.5,0.504,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.25,3,4,0.002,true,0.25,3,0.998,4,2.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.25,3,25,0.002,true,0.25,1.5,0.998,2.5,0.504,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.25,3,25,0.002,true,0.25,3,0.998,4,2.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.25,5,1,0.002,true,0.25,2.5,0.998,3.5,1.504,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.25,5,1,0.002,true,0.25,5,0.998,6,4.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.25,5,4,0.002,true,0.25,2.5,0.998,3.5,1.504,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.25,5,4,0.002,true,0.25,5,0.998,6,4.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.25,5,25,0.002,true,0.25,2.5,0.998,3.5,1.504,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.25,5,25,0.002,true,0.25,5,0.998,6,4.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.5,3,1,0.002,true,0.5,3,0.998,4,2.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.5,3,1,0.002,true,0.5,6,0.998,7,5.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,trace,0.002,0.5,3,4,0.002,true,0.5,3,0.998,4,2.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
bulk,pretrace,0.002,0.5,3,4,0.002,true,0.5,6,0.998,7,5.004,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
