n,alpha_label,lambda_model,alpha_kind,alpha,lambda_power,energy_label,lambda_growth_exponent,lambda,p,n_decay_exponent_fixed_lambda,lp_bound_unit_constant,classification
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,6,0.008000000000000002,0.8629785477669702,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,8,0.009000000000000001,0.8472274141405964,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,12,0.01,0.831763771102671,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,16,0.0105,0.8241381150130023,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,32,0.01125,0.8128305161640993,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,infinity,0.012,0.8016780633876791,direct_theorem2_corollary
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,3,0.004000000000000001,1.0671021603416522,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,4,0.006,1.1023233290122632,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,6,0.008000000000000002,1.1387070206058212,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,8,0.009000000000000001,1.1573467543419829,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,12,0.01,1.1762916057839878,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,16,0.0105,1.1858800082590282,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,32,0.01125,1.2004093584886404,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,infinity,0.012,1.215116721684678,direct_theorem2_corollary
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,2,0.0,1.0,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,3,0.004000000000000001,1.0185913880541169,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,4,0.006,1.0280162981264735,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,6,0.008000000000000002,1.0375284158180127,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,8,0.009000000000000001,1.0423174293933042,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,12,0.01,1.0471285480508996,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,16,0.0105,1.0495424286523223,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,32,0.01125,1.0531736871297162,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.51188643150958,infinity,0.012,1.0568175092136585,direct_theorem2_corollary
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,2,0.0,1.0,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,3,0.004000000000000001,1.3427649611378638,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,4,0.006,1.5559656316050743,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,6,0.008000000000000002,1.803017740859569,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,8,0.009000000000000001,1.940885877592778,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,12,0.01,2.089296130854039,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,16,0.0105,2.1677041048196948,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,32,0.01125,2.2908676527677727,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,39.810717055349734,infinity,0.012,2.421029046736178,direct_theorem2_corollary
