d,eta,q_delta_exponent_eta_minus_d,support_valid_eta_ge_d,endpoint_beating_d_gt_alpha_w,transform_model,compatibility,growth_model,growth_rate_per_t,t_endpoint_n_eta,u_endpoint_t_delta,transform_envelope_endpoint,log10_transform_envelope_endpoint,net_log10_endpoint_after_growth,exponential_damping_exponent_if_any,m22_support_and_endpoint_conditions,success_row,verdict,note
0.004,0.24,0.236,true,false,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,758.577575029,679.203632617,0,-22.6611115756,142.06191589,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.004,0.24,0.236,true,false,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,758.577575029,679.203632617,0,-22.6611115756,214.540047975,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.004,0.24,0.236,true,false,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,758.577575029,679.203632617,0,-22.6611115756,290.312640609,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.004,0.24,0.236,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,758.577575029,679.203632617,0,-22.6623894695,142.060637996,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.004,0.24,0.236,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,758.577575029,679.203632617,0,-22.6623894695,214.538770081,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.004,0.24,0.236,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,758.577575029,679.203632617,0,-22.6623894695,290.311362715,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.004,0.24,0.236,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,758.577575029,679.203632617,0,-59.3002898875,105.422737578,0.24,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.004,0.24,0.236,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,758.577575029,679.203632617,0,-59.3002898875,177.900869663,0.24,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.004,0.24,0.236,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,758.577575029,679.203632617,0,-59.3002898875,253.673462297,0.24,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.004,-0.002,false,false,compact_support_only,compatible,geodesic_after_selberg,0.5,1.11686324778,0.946237161366,1,0,0.242523772776,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,compact_support_only,compatible,reduced_word_family,0.72,1.11686324778,0.946237161366,1,0,0.349234232797,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,compact_support_only,compatible,quotient_family_proxy,0.95,1.11686324778,0.946237161366,1,0,0.460795168274,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.11686324778,0.946237161366,0.00485773606257,-2.3135660856,-2.07104231282,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.11686324778,0.946237161366,0.00485773606257,-2.3135660856,-1.9643318528,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.11686324778,0.946237161366,0.00485773606257,-2.3135660856,-1.85277091732,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.11686324778,0.946237161366,0.00114826570226,-2.93995760699,-2.69743383422,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.11686324778,0.946237161366,0.00114826570226,-2.93995760699,-2.5907233742,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.11686324778,0.946237161366,0.00114826570226,-2.93995760699,-2.47916243872,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.11686324778,0.946237161366,0.817883490561,-0.0873085581993,0.155215214577,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.11686324778,0.946237161366,0.817883490561,-0.0873085581993,0.261925674598,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.004,-0.002,false,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.11686324778,0.946237161366,0.817883490561,-0.0873085581993,0.373486610075,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.006,0.006,0,true,false,compact_support_only,compatible,geodesic_after_selberg,0.5,1.18032063565,1,1,0,0.25630336947,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,compact_support_only,compatible,reduced_word_family,0.72,1.18032063565,1,1,0,0.369076852037,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,compact_support_only,compatible,quotient_family_proxy,0.95,1.18032063565,1,1,0,0.486976401993,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.18032063565,1,0.00390625,-2.40823996531,-2.15193659584,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.18032063565,1,0.00390625,-2.40823996531,-2.03916311327,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.18032063565,1,0.00390625,-2.40823996531,-1.92126356332,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.18032063565,1,0.0009765625,-3.01029995664,-2.75399658717,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.18032063565,1,0.0009765625,-3.01029995664,-2.6412231046,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.18032063565,1,0.0009765625,-3.01029995664,-2.52332355465,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.18032063565,1,0.808594507488,-0.0922692130092,0.164034156461,0.006,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.18032063565,1,0.808594507488,-0.0922692130092,0.276807639028,0.006,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.006,0,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.18032063565,1,0.808594507488,-0.0922692130092,0.394707188984,0.006,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,compact_support_only,compatible,geodesic_after_selberg,0.5,1.24738351424,1.05681750921,1,0,0.270865888526,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,compact_support_only,compatible,reduced_word_family,0.72,1.24738351424,1.05681750921,1,0,0.390046879478,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,compact_support_only,compatible,quotient_family_proxy,0.95,1.24738351424,1.05681750921,1,0,0.5146451882,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.24738351424,1.05681750921,0.00312200730138,-2.5055660856,-2.23470019707,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.24738351424,1.05681750921,0.00312200730138,-2.5055660856,-2.11551920612,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.24738351424,1.05681750921,0.00312200730138,-2.5055660856,-1.9909208974,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.24738351424,1.05681750921,0.000824218565948,-3.08395760699,-2.81309171847,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.24738351424,1.05681750921,0.000824218565948,-3.08395760699,-2.69391072752,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.24738351424,1.05681750921,0.000824218565948,-3.08395760699,-2.56931241879,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.24738351424,1.05681750921,0.798892382469,-0.0975117198695,0.173354168657,0.008,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.24738351424,1.05681750921,0.798892382469,-0.0975117198695,0.292535159609,0.008,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.008,0.002,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.24738351424,1.05681750921,0.798892382469,-0.0975117198695,0.417133468331,0.008,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,compact_support_only,compatible,geodesic_after_selberg,0.5,1.31825673856,1.11686324778,1,0,0.286255813643,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,compact_support_only,compatible,reduced_word_family,0.72,1.31825673856,1.11686324778,1,0,0.412208371647,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,compact_support_only,compatible,quotient_family_proxy,0.95,1.31825673856,1.11686324778,1,0,0.543886045922,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.31825673856,1.11686324778,0.0024800336679,-2.60554242333,-2.31928660969,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.31825673856,1.11686324778,0.0024800336679,-2.60554242333,-2.19333405169,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.31825673856,1.11686324778,0.0024800336679,-2.60554242333,-2.06165637741,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.31825673856,1.11686324778,0.000690354199147,-3.16092802917,-2.87467221552,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.31825673856,1.11686324778,0.000690354199147,-3.16092802917,-2.74871965752,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.31825673856,1.11686324778,0.000690354199147,-3.16092802917,-2.61704198324,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.31825673856,1.11686324778,0.788765500814,-0.103052092912,0.183203720732,0.01,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.31825673856,1.11686324778,0.788765500814,-0.103052092912,0.309156278735,0.01,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.01,0.004,true,false,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.31825673856,1.11686324778,0.788765500814,-0.103052092912,0.440833953011,0.01,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.02,0.014,true,false,compact_support_only,compatible,geodesic_after_selberg,0.5,1.73780082875,1.47231250243,1,0,0.377358655286,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
0.006,0.02,0.014,true,false,compact_support_only,compatible,reduced_word_family,0.72,1.73780082875,1.47231250243,1,0,0.543396463612,0,false,false,not_endpoint_beating,d is not above the inherited endpoint-subtraction threshold
