n,Lambda,regime,Delta_exponent_d,Delta_lambda,delta_r_exact,delta_r_exponent,support_model,support_type,eta,support_R,support_exponent,R_delta_r,R_delta_exponent,asymptotic_R_delta,kernel,leakage_proxy,resolved_flag,small_leakage_flag,classification
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.05,1.99526231497,0.05,1.91425592502,0.047,goes_to_infinity,exponential_tail_proxy,0.147451506755,true,false,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.05,1.99526231497,0.05,1.91425592502,0.047,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.1,3.98107170553,0.1,3.8194427084,0.097,goes_to_infinity,gaussian_fourier_tail,0.000133753520107,true,true,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.1,3.98107170553,0.1,3.8194427084,0.097,goes_to_infinity,exponential_tail_proxy,0.0219400244792,true,false,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.1,3.98107170553,0.1,3.8194427084,0.097,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.25,31.6227766017,0.25,30.3389118419,0.247,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.25,31.6227766017,0.25,30.3389118419,0.247,goes_to_infinity,exponential_tail_proxy,6.6677299187e-14,true,true,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.25,31.6227766017,0.25,30.3389118419,0.247,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.5,1000,0.5,959.400631516,0.497,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.5,1000,0.5,959.400631516,0.497,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.006,0.920449571753,0.959400631516,0.003,n_eta,polynomial,0.5,1000,0.5,959.400631516,0.497,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,log_n,sub_polynomial,0,13.815510558,0,13.0727494932,-0.004,goes_to_zero,gaussian_fourier_tail,0,false,true,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,log_n,sub_polynomial,0,13.815510558,0,13.0727494932,-0.004,goes_to_zero,exponential_tail_proxy,2.10173052474e-06,false,true,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,log_n,sub_polynomial,0,13.815510558,0,13.0727494932,-0.004,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0,1,0,0.946237161366,-0.004,goes_to_zero,gaussian_fourier_tail,0.344027635985,false,false,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0,1,0,0.946237161366,-0.004,goes_to_zero,exponential_tail_proxy,0.388199008881,false,false,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0,1,0,0.946237161366,-0.004,goes_to_zero,compact_fejer_transition_proxy,0.0537628386342,false,false,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.002,1.02801629813,0.002,0.972747223777,-0.002,goes_to_zero,gaussian_fourier_tail,0.330678948512,false,false,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.002,1.02801629813,0.002,0.972747223777,-0.002,goes_to_zero,exponential_tail_proxy,0.378043041374,false,false,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.002,1.02801629813,0.002,0.972747223777,-0.002,goes_to_zero,compact_fejer_transition_proxy,0.027252776223,false,false,negative obstruction
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.004,1.05681750921,0.004,1,0,stays_bounded,gaussian_fourier_tail,0.317310507863,true,false,fixed-quality only
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.004,1.05681750921,0.004,1,0,stays_bounded,exponential_tail_proxy,0.367879441171,true,false,fixed-quality only
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.004,1.05681750921,0.004,1,0,stays_bounded,compact_fejer_transition_proxy,0,true,true,fixed-quality only
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.006,1.08642562362,0.006,1.02801629813,0.002,goes_to_infinity,gaussian_fourier_tail,0.303942161204,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.006,1.08642562362,0.006,1.02801629813,0.002,goes_to_infinity,exponential_tail_proxy,0.357715858835,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.006,1.08642562362,0.006,1.02801629813,0.002,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.008,1.11686324778,0.008,1.05681750921,0.004,goes_to_infinity,gaussian_fourier_tail,0.290594881746,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.008,1.11686324778,0.008,1.05681750921,0.004,goes_to_infinity,exponential_tail_proxy,0.347560159112,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.008,1.11686324778,0.008,1.05681750921,0.004,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.01,1.1481536215,0.01,1.08642562362,0.006,goes_to_infinity,gaussian_fourier_tail,0.277290730183,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.01,1.1481536215,0.01,1.08642562362,0.006,goes_to_infinity,exponential_tail_proxy,0.337420408342,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.01,1.1481536215,0.01,1.08642562362,0.006,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.02,1.31825673856,0.02,1.24738351424,0.016,goes_to_infinity,gaussian_fourier_tail,0.212256908426,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.02,1.31825673856,0.02,1.24738351424,0.016,goes_to_infinity,exponential_tail_proxy,0.287255414142,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.02,1.31825673856,0.02,1.24738351424,0.016,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.05,1.99526231497,0.05,1.8879913491,0.046,goes_to_infinity,gaussian_fourier_tail,0.0590271118272,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.05,1.99526231497,0.05,1.8879913491,0.046,goes_to_infinity,exponential_tail_proxy,0.151375564329,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.05,1.99526231497,0.05,1.8879913491,0.046,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.1,3.98107170553,0.1,3.76703798984,0.096,goes_to_infinity,gaussian_fourier_tail,0.000165195870773,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.1,3.98107170553,0.1,3.76703798984,0.096,goes_to_infinity,exponential_tail_proxy,0.0231204449565,true,false,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.1,3.98107170553,0.1,3.76703798984,0.096,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.25,31.6227766017,0.25,29.9226463661,0.246,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.25,31.6227766017,0.25,29.9226463661,0.246,goes_to_infinity,exponential_tail_proxy,1.01102012193e-13,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.25,31.6227766017,0.25,29.9226463661,0.246,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.5,1000,0.5,946.237161366,0.496,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.5,1000,0.5,946.237161366,0.496,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.008,0.89536476555,0.946237161366,0.004,n_eta,polynomial,0.5,1000,0.5,946.237161366,0.496,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,log_n,sub_polynomial,0,13.815510558,0,12.8933846459,-0.005,goes_to_zero,gaussian_fourier_tail,0,false,true,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,log_n,sub_polynomial,0,13.815510558,0,12.8933846459,-0.005,goes_to_zero,exponential_tail_proxy,2.51463059497e-06,false,true,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,log_n,sub_polynomial,0,13.815510558,0,12.8933846459,-0.005,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0,1,0,0.933254300797,-0.005,goes_to_zero,gaussian_fourier_tail,0.350688684299,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0,1,0,0.933254300797,-0.005,goes_to_zero,exponential_tail_proxy,0.393271800908,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0,1,0,0.933254300797,-0.005,goes_to_zero,compact_fejer_transition_proxy,0.066745699203,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.002,1.02801629813,0.002,0.959400631516,-0.003,goes_to_zero,gaussian_fourier_tail,0.337356957092,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.002,1.02801629813,0.002,0.959400631516,-0.003,goes_to_zero,exponential_tail_proxy,0.383122448693,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.002,1.02801629813,0.002,0.959400631516,-0.003,goes_to_zero,compact_fejer_transition_proxy,0.0405993684841,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.004,1.05681750921,0.004,0.986279485631,-0.001,goes_to_zero,gaussian_fourier_tail,0.323995983632,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.004,1.05681750921,0.004,0.986279485631,-0.001,goes_to_zero,exponential_tail_proxy,0.372961722357,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.004,1.05681750921,0.004,0.986279485631,-0.001,goes_to_zero,compact_fejer_transition_proxy,0.0137205143688,false,false,negative obstruction
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.006,1.08642562362,0.006,1.01391138574,0.001,goes_to_infinity,gaussian_fourier_tail,0.31062503797,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.006,1.08642562362,0.006,1.01391138574,0.001,goes_to_infinity,exponential_tail_proxy,0.362797161103,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.006,1.08642562362,0.006,1.01391138574,0.001,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.008,1.11686324778,0.008,1.04231742939,0.003,goes_to_infinity,gaussian_fourier_tail,0.297264534217,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.008,1.11686324778,0.008,1.04231742939,0.003,goes_to_infinity,exponential_tail_proxy,0.352636524067,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.008,1.11686324778,0.008,1.04231742939,0.003,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.01,1.1481536215,0.01,1.07151930524,0.005,goes_to_infinity,gaussian_fourier_tail,0.283935995065,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.01,1.1481536215,0.01,1.07151930524,0.005,goes_to_infinity,exponential_tail_proxy,0.342487778463,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.01,1.1481536215,0.01,1.07151930524,0.005,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.02,1.31825673856,0.02,1.23026877081,0.015,goes_to_infinity,gaussian_fourier_tail,0.218596474656,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.02,1.31825673856,0.02,1.23026877081,0.015,goes_to_infinity,exponential_tail_proxy,0.292214028524,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.02,1.31825673856,0.02,1.23026877081,0.015,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.05,1.99526231497,0.05,1.86208713666,0.045,goes_to_infinity,gaussian_fourier_tail,0.0625908088652,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.05,1.99526231497,0.05,1.86208713666,0.045,goes_to_infinity,exponential_tail_proxy,0.155348059144,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.05,1.99526231497,0.05,1.86208713666,0.045,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.1,3.98107170553,0.1,3.71535229097,0.095,goes_to_infinity,gaussian_fourier_tail,0.000202920777167,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.1,3.98107170553,0.1,3.71535229097,0.095,goes_to_infinity,exponential_tail_proxy,0.0243468624242,true,false,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.1,3.98107170553,0.1,3.71535229097,0.095,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.25,31.6227766017,0.25,29.5120922667,0.245,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.25,31.6227766017,0.25,29.5120922667,0.245,goes_to_infinity,exponential_tail_proxy,1.5242674626e-13,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.25,31.6227766017,0.25,29.5120922667,0.245,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.5,1000,0.5,933.254300797,0.495,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.5,1000,0.5,933.254300797,0.495,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.01,0.870963589956,0.933254300797,0.005,n_eta,polynomial,0.5,1000,0.5,933.254300797,0.495,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1000000,0.25,edge,0.02,0.758577575029,0.870963589956,0.01,log_n,sub_polynomial,0,13.815510558,0,12.0328066726,-0.01,goes_to_zero,gaussian_fourier_tail,0,false,true,negative obstruction
1000000,0.25,edge,0.02,0.758577575029,0.870963589956,0.01,log_n,sub_polynomial,0,13.815510558,0,12.0328066726,-0.01,goes_to_zero,exponential_tail_proxy,5.94591176646e-06,false,true,negative obstruction
1000000,0.25,edge,0.02,0.758577575029,0.870963589956,0.01,log_n,sub_polynomial,0,13.815510558,0,12.0328066726,-0.01,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1000000,0.25,edge,0.02,0.758577575029,0.870963589956,0.01,n_eta,polynomial,0,1,0,0.870963589956,-0.01,goes_to_zero,gaussian_fourier_tail,0.383774033776,false,false,negative obstruction
1000000,0.25,edge,0.02,0.758577575029,0.870963589956,0.01,n_eta,polynomial,0,1,0,0.870963589956,-0.01,goes_to_zero,exponential_tail_proxy,0.41854804618,false,false,negative obstruction
1000000,0.25,edge,0.02,0.758577575029,0.870963589956,0.01,n_eta,polynomial,0,1,0,0.870963589956,-0.01,goes_to_zero,compact_fejer_transition_proxy,0.129036410044,false,false,negative obstruction
