accepted_taxon_key	n_assertions	n_sources	n_compounds	n_papers	dominant_source	dominant_source_share
wfo:wfo-0000757812-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757866-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758112-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758149-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758186-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758240-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758355-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758484-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758592-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758657-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758727-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758850-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758976-2025-12	424	1	269	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000758992-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000759390-2025-12	20	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000759455-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000759920-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000760083-2025-12	80	1	55	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000760821-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000760824-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000761937-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000761947-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000764069-2025-12	12	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000767144-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000774124-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000774811-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000774825-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000774839-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000774915-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000774917-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000774962-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000775013-2025-12	94	1	93	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000780941-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000780963-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000781276-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000781348-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000782449-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000782492-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000787926-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000788193-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000788394-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000788889-2025-12	11	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000789602-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000803131-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000805231-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000813068-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000822669-2025-12	12	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000822743-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000822854-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000822901-2025-12	8	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000822994-2025-12	9	1	8	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000823015-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000823202-2025-12	59	1	35	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000823251-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000823411-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000823417-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000823761-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824160-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824176-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824191-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824329-2025-12	10	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824663-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824795-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824834-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824944-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000824949-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000825004-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000825366-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000825425-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000825619-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000834821-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000835057-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000841162-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000841503-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000845386-2025-12	7	2	0	2	Dr. Duke Phytochemical and Ethnobotanical Databases	0.8571428571428571
wfo:wfo-0000847756-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000848114-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000848162-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000848173-2025-12	14	1	5	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000848178-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000848222-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000849608-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000850932-2025-12	59	1	45	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000851838-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000852231-2025-12	335	1	242	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000852332-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000853060-2025-12	15	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000853320-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000853530-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000853559-2025-12	36	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000902466-2025-12	38	1	30	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000904334-2025-12	24	1	18	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000904857-2025-12	10	1	9	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000905911-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000906745-2025-12	123	1	74	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000907273-2025-12	13	1	13	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000916353-2025-12	9	1	9	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000921233-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000922580-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000922826-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000922922-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000924326-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000924583-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000925540-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000931214-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000931279-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000931734-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000932666-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000933181-2025-12	29	1	11	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000933606-2025-12	19	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000934091-2025-12	39	1	20	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000934146-2025-12	31	1	17	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000934705-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000935107-2025-12	37	1	18	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000936352-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000936752-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000937061-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000937470-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000937579-2025-12	23	1	17	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000938571-2025-12	48	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000938659-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000938736-2025-12	7	1	7	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000939231-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000939798-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000940007-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000943132-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000943159-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000945215-2025-12	31	1	20	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000945749-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000946792-2025-12	2	1	2	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000946943-2025-12	2	1	2	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000947467-2025-12	29	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000947620-2025-12	11	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000949355-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000949409-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000950431-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000950527-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000950668-2025-12	8	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000950712-2025-12	133	1	125	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000950823-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000951096-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000951183-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000951838-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000952011-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000952033-2025-12	8	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000952055-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000952530-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000952692-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000953231-2025-12	39	1	30	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000954170-2025-12	2	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000956024-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000956450-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000956528-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000957983-2025-12	2	1	2	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000960433-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000962110-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000964427-2025-12	40	1	32	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000964793-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000965117-2025-12	68	1	31	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000967135-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000968477-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000969274-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000970341-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000971442-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000973398-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000982244-2025-12	21	1	8	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000982269-2025-12	18	1	6	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000984994-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000985039-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000985090-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000985201-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000986281-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000986693-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000986694-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000990619-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000998050-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001003268-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001003808-2025-12	5	1	0	1	Native American Ethnobotany Database (Moerman), NAEB mirror	1.0
wfo:wfo-0001004584-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001006654-2025-12	117	1	74	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001007218-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001007689-2025-12	16	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001009073-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001009221-2025-12	7	2	0	2	Native American Ethnobotany Database (Moerman), NAEB mirror	0.8571428571428571
wfo:wfo-0001009230-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001009235-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001009248-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001009273-2025-12	1	1	0	1	Native American Ethnobotany Database (Moerman), NAEB mirror	1.0
wfo:wfo-0001009478-2025-12	30	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001016026-2025-12	10	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001017393-2025-12	13	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001018304-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001019236-2025-12	32	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001019290-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001019299-2025-12	10	1	9	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001019409-2025-12	44	1	38	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001033772-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001054151-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001054259-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001054280-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001055525-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001056568-2025-12	13	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001070351-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001072873-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001072874-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001095990-2025-12	10	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001132041-2025-12	14	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001140390-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001142510-2025-12	43	1	18	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001146307-2025-12	47	1	29	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001233233-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001233658-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001249734-2025-12	13	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001257076-2025-12	34	1	24	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001257712-2025-12	51	1	2	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001283373-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001296643-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001297163-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001297164-2025-12	32	1	9	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001299161-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001299167-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001302861-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001327289-2025-12	15	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001330432-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001330671-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001334535-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001335038-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001338121-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001338256-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001340801-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001342337-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001343819-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001417157-2025-12	46	1	22	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001421651-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001421696-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001423472-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001423491-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001423496-2025-12	8	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001423504-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001425429-2025-12	42	1	23	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001425470-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001426304-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001427680-2025-12	11	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0001428085-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000025508-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000040059-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000040396-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000041411-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-1000042583-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
