check,alpha,N,d,N_mod_5,d_mod_5,lhs,rhs,residual,comment
diagonal_one_step,0,19,3,4,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,4,4,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,5,4,0,-2,-2,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,6,4,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,7,4,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,8,4,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,9,4,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,10,4,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,11,4,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,19,12,4,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,0,0,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,1,0,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,2,0,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,3,0,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,4,0,4,-2,-2,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,5,0,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,6,0,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,7,0,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,8,0,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,9,0,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,10,0,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,11,0,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,20,12,0,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,0,1,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,1,1,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,2,1,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,3,1,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,4,1,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,5,1,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,6,1,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,7,1,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,8,1,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,9,1,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,10,1,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,11,1,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,21,12,1,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,0,2,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,1,2,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,2,2,2,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,3,2,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,4,2,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,5,2,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,6,2,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,7,2,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,8,2,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,9,2,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,10,2,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,11,2,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,22,12,2,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,0,3,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,1,3,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,2,3,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,3,3,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,4,3,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,5,3,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,6,3,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,7,3,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,8,3,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,9,3,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,10,3,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,11,3,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,23,12,3,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,0,4,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,1,4,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,2,4,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,3,4,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,4,4,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,5,4,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,6,4,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,7,4,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,8,4,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,9,4,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,10,4,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,11,4,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,24,12,4,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,0,0,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,1,0,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,2,0,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,3,0,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,4,0,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,5,0,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,6,0,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,7,0,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,8,0,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,9,0,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,10,0,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,11,0,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,25,12,0,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,0,1,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,1,1,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,2,1,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,3,1,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,4,1,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,5,1,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,6,1,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,7,1,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,8,1,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,9,1,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,10,1,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,11,1,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,26,12,1,2,2,2,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,0,2,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,1,2,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,2,2,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,3,2,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,4,2,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,5,2,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,6,2,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,7,2,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,8,2,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,9,2,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,10,2,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,11,2,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,27,12,2,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,0,3,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,1,3,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,2,3,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,3,3,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,4,3,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,5,3,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,6,3,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,7,3,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,8,3,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,9,3,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,10,3,0,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,11,3,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,28,12,3,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,0,4,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,1,4,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,2,4,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,3,4,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,4,4,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,5,4,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,6,4,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,7,4,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,8,4,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,9,4,4,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,10,4,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,11,4,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,29,12,4,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,0,0,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,1,0,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,2,0,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,3,0,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,4,0,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,5,0,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,6,0,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,7,0,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,8,0,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,9,0,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,10,0,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,11,0,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,30,12,0,2,2,2,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,0,1,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,1,1,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,2,1,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,3,1,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,4,1,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,5,1,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,6,1,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,7,1,2,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,8,1,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,9,1,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,10,1,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,11,1,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,31,12,1,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,0,2,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,1,2,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,2,2,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,3,2,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,4,2,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,5,2,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,6,2,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,7,2,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,8,2,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,9,2,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,10,2,0,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,11,2,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,32,12,2,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,0,3,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,1,3,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,2,3,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,3,3,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,4,3,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,5,3,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,6,3,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,7,3,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,8,3,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,9,3,4,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,10,3,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,11,3,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,33,12,3,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,0,4,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,1,4,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,2,4,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,3,4,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,4,4,4,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,5,4,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,6,4,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,7,4,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,8,4,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,9,4,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,10,4,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,11,4,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,34,12,4,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,0,0,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,1,0,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,2,0,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,3,0,3,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,4,0,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,5,0,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,6,0,1,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,7,0,2,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,8,0,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,9,0,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,10,0,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,11,0,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,35,12,0,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,0,1,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,1,1,1,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,2,1,2,2,2,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,3,1,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,4,1,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,5,1,0,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,6,1,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,7,1,2,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,8,1,3,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,9,1,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,10,1,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,11,1,1,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,36,12,1,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,37,0,2,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,37,1,2,1,2,2,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,37,2,2,2,1,1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,37,3,2,3,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,37,4,2,4,-1,-1,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
diagonal_one_step,0,37,5,2,0,0,0,0,T_N(d)=T_{N-1}(d+1)-h_{N-1}(d)+source
