node_id	node_type	raw_label	canonical_taxon	attributes_json	source_id	source_provenance_json	allowed_evidence_scope	caveats_json
cultivar:Vigna_subterranea_bambara_groundnut	cultivar	Vigna subterranea (bambara groundnut)	Vigna subterranea (bambara groundnut)	"{""selection_traits"": [""geocarpy"", ""seed protein""], ""vavilov_center"": ""vc:west_african"", ""confidence_tier"": ""B"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Pasquet R.S. et al. 1999, Theor. Appl. Genet. 99:1104-1111""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": false, ""confidence_tier"": ""B""}"
cultivar:Vitis_vinifera_subsp._vinifera	cultivar	Vitis vinifera subsp. vinifera	Vitis vinifera subsp. vinifera	"{""selection_traits"": [""hermaphroditism"", ""berry size"", ""sugar accumulation""], ""vavilov_center"": ""vc:mediterranean"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Myles S. et al. 2011, PNAS 108:3530-3535 \u2014 Genetic structure and domestication history of the grape""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": false, ""confidence_tier"": ""A""}"
cultivar:Olea_europaea_subsp._europaea_var._europaea	cultivar	Olea europaea subsp. europaea var. europaea	Olea europaea subsp. europaea var. europaea	"{""selection_traits"": [""fruit oil content"", ""fruit size""], ""vavilov_center"": ""vc:mediterranean"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Diez C.M. et al. 2015, New Phytol. 206:436-447""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": false, ""confidence_tier"": ""A""}"
cultivar:Citrus_x_sinensis_sweet_orange	cultivar	Citrus x sinensis (sweet orange)	Citrus x sinensis (sweet orange)	"{""selection_traits"": [""sweetness"", ""easy peel/non-easy peel""], ""vavilov_center"": ""vc:indo_malay"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Wu G.A. et al. 2018, Nature 554:311-316 \u2014 Genomics of the origin and evolution of Citrus""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": true, ""confidence_tier"": ""A""}"
cultivar:Citrus_x_limon_lemon	cultivar	Citrus x limon (lemon)	Citrus x limon (lemon)	"{""selection_traits"": [""high acidity"", ""rind oil""], ""vavilov_center"": ""vc:indo_malay"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Wu G.A. et al. 2018, Nature 554:311-316""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": true, ""confidence_tier"": ""A""}"
cultivar:Theobroma_cacao	cultivar	Theobroma cacao	Theobroma cacao	"{""selection_traits"": [""pod size"", ""seed flavor"", ""self-compatibility""], ""vavilov_center"": ""vc:south_american"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Motamayor J.C. et al. 2008, PLoS ONE 3:e3311""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": true, ""confidence_tier"": ""A""}"
cultivar:Saccharum_officinarum	cultivar	Saccharum officinarum	Saccharum officinarum	"{""selection_traits"": [""stem sugar content"", ""vegetative propagation""], ""vavilov_center"": ""vc:indo_malay"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Grivet L. et al. 2004, Genetics 167:1859-1872""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": true, ""confidence_tier"": ""A""}"
cultivar:Ipomoea_batatas	cultivar	Ipomoea batatas	Ipomoea batatas	"{""selection_traits"": [""storage root"", ""starch/sugar accumulation""], ""vavilov_center"": ""vc:south_american"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Munoz-Rodriguez P. et al. 2018, Curr. Biol. 28:1246-1256""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": true, ""confidence_tier"": ""A""}"
cultivar:Avena_sativa	cultivar	Avena sativa	Avena sativa	"{""selection_traits"": [""non-shattering"", ""free-threshing""], ""vavilov_center"": ""vc:near_eastern"", ""confidence_tier"": ""B"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Loskutov I.G. 2008, Genet. Resour. Crop Evol. 55:211-220""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": false, ""confidence_tier"": ""B""}"
cultivar:Secale_cereale	cultivar	Secale cereale	Secale cereale	"{""selection_traits"": [""winter hardiness"", ""non-shattering""], ""vavilov_center"": ""vc:near_eastern"", ""confidence_tier"": ""B"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Schreiber M. et al. 2018, Genet. Resour. Crop Evol. 65:1853-1866""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": false, ""confidence_tier"": ""B""}"
cultivar:Helianthus_annuus	cultivar	Helianthus annuus	Helianthus annuus	"{""selection_traits"": [""single large head"", ""non-shattering achenes"", ""oilseed""], ""vavilov_center"": ""vc:north_american"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Blackman B.K. et al. 2011, PNAS 108:14360-14365""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": false, ""confidence_tier"": ""A""}"
cultivar:Beta_vulgaris_sugar_beet_chard_garden_beet	cultivar	Beta vulgaris (sugar beet/chard/garden beet)	Beta vulgaris (sugar beet/chard/garden beet)	"{""selection_traits"": [""taproot sugar"", ""leaf morphology"", ""bolting resistance""], ""vavilov_center"": ""vc:mediterranean"", ""confidence_tier"": ""A"", ""dating_provided_by_source"": false}"	curated_breeder_pedigree_literature	"{""source_id"": ""curated_breeder_pedigree_literature"", ""source_name"": ""Curated peer-reviewed breeder-pedigree literature"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Mixed (per primary paper); factual extracted rows only"", ""attribution"": ""Compilation of peer-reviewed primary references; one citation per crop_pedigree row"", ""source_reliability"": 0.85, ""primary_citation"": ""Biancardi E. et al. 2010, Czech J. Genet. Plant Breed. 46:14-23""}"	supports named cross/pedigree per cited source; does not support dating unless source states it	"{""is_multi_parent"": false, ""confidence_tier"": ""A""}"
cultivar:Triticum_aestivum_genesys_accession_cluster	cultivar	Triticum aestivum — genesys accession cluster	Triticum aestivum	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Triticum_aestivum_usda_grin_accession_cluster	cultivar	Triticum aestivum — usda_grin accession cluster	Triticum aestivum	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Triticum_aestivum_fao_wiews_accession_cluster	cultivar	Triticum aestivum — fao_wiews accession cluster	Triticum aestivum	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
