genus_key	genus_label	family_key	family_label	n_taxa_scored	evidence_supported_taxa	structural_only_taxa	data_limited_unknown_taxa	evidence_supported_fraction	ploidy_entropy_norm	hotspot_score	mean_tci	min_tci	n_chrom_records_in_genus	data_sufficiency
wfo:wfo-4000000255-2025-12	Achyrocline			48	0	13	35	0.0	0.0	0.0	0.992882	0.958333	0	data_limited
wfo:wfo-4000001117-2025-12	Alcantarea	wfo:wfo-7000000084-2025-12	Bromeliaceae	47	0	13	34	0.0	0.0	0.0	0.99273	0.958333	0	data_limited
wfo:wfo-4000001130-2025-12	Aldama			47	0	44	3	0.0	0.0	0.0	0.976596	0.975	0	data_limited
wfo:wfo-4000005024-2025-12	Borinda	wfo:wfo-7000000483-2025-12	Poaceae	47	0	46	1	0.0	0.0	0.0	0.975532	0.975	0	data_limited
wfo:wfo-4000000298-2025-12	Aciphylla	wfo:wfo-7000000036-2025-12	Apiaceae	46	0	14	32	0.0	0.0	0.0	0.992391	0.975	0	data_limited
wfo:wfo-4000002953-2025-12	Areca	wfo:wfo-7000000046-2025-12	Arecaceae	46	0	15	31	0.0	0.0	0.0	0.991848	0.975	0	data_limited
wfo:wfo-4000003787-2025-12	Axinaea	wfo:wfo-7000000372-2025-12	Melastomataceae	46	0	14	32	0.0	0.0	0.0	0.991667	0.958333	0	data_limited
wfo:wfo-4000000779-2025-12	Aeollanthus	wfo:wfo-7000000318-2025-12	Lamiaceae	45	0	21	24	0.0	0.0	0.0	0.988333	0.975	0	data_limited
wfo:wfo-4000000788-2025-12	Aeranthes			45	0	11	34	0.0	0.0	0.0	0.993519	0.958333	0	data_limited
wfo:wfo-4000001406-2025-12	Alstonia			45	0	29	16	0.0	0.0	0.0	0.982778	0.958333	0	data_limited
wfo:wfo-4000001745-2025-12	Amphithalea			44	0	32	12	0.0	0.0	0.0	0.981439	0.958333	0	data_limited
wfo:wfo-4000001790-2025-12	Anacampseros	wfo:wfo-7000000021-2025-12	Anacampserotaceae	44	0	29	15	0.0	0.0	0.0	0.983523	0.975	0	data_limited
wfo:wfo-4000000371-2025-12	Acranthera	wfo:wfo-7000000534-2025-12	Rubiaceae	43	0	7	36	0.0	0.0	0.0	0.995543	0.958333	0	data_limited
wfo:wfo-4000001905-2025-12	Anchusa			43	0	23	20	0.0	0.0	0.0	0.984302	0.958333	0	data_limited
wfo:wfo-4000003087-2025-12	Arnebia			43	0	29	14	0.0	0.0	0.0	0.98314	0.975	0	data_limited
wfo:wfo-4000003119-2025-12	Arracacia	wfo:wfo-7000000036-2025-12	Apiaceae	43	0	13	30	0.0	0.0	0.0	0.992442	0.975	0	data_limited
wfo:wfo-4000001360-2025-12	Aloysia	wfo:wfo-7000000635-2025-12	Verbenaceae	42	0	30	12	0.0	0.0	0.0	0.981349	0.958333	0	data_limited
wfo:wfo-4000003620-2025-12	Attalea	wfo:wfo-7000000046-2025-12	Arecaceae	42	0	33	9	0.0	0.0	0.0	0.980357	0.975	0	data_limited
wfo:wfo-4000004143-2025-12	Bartlettina			42	0	34	8	0.0	0.0	0.0	0.979365	0.958333	0	data_limited
wfo:wfo-4000001144-2025-12	Alectryon			41	0	16	25	0.0	0.0	0.0	0.990244	0.975	0	data_limited
wfo:wfo-4000002875-2025-12	Arceuthobium	wfo:wfo-7000000543-2025-12	Santalaceae	41	0	23	18	0.0	0.0	0.0	0.985976	0.975	0	data_limited
wfo:wfo-4000003595-2025-12	Atractocarpus	wfo:wfo-7000000534-2025-12	Rubiaceae	41	0	34	7	0.0	0.0	0.0	0.978455	0.958333	0	data_limited
wfo:wfo-4000000791-2025-12	Aerides			40	0	19	21	0.0	0.0	0.0	0.988125	0.975	0	data_limited
wfo:wfo-4000001364-2025-12	Alphonsea			40	0	12	28	0.0	0.0	0.0	0.9925	0.975	0	data_limited
wfo:wfo-4000002189-2025-12	Anisopappus			40	0	19	21	0.0	0.0	0.0	0.988125	0.975	0	data_limited
wfo:wfo-4000002460-2025-12	Anthospermum	wfo:wfo-7000000534-2025-12	Rubiaceae	40	0	15	25	0.0	0.0	0.0	0.989792	0.958333	0	data_limited
wfo:wfo-4000003471-2025-12	Astrocaryum	wfo:wfo-7000000046-2025-12	Arecaceae	40	0	23	17	0.0	0.0	0.0	0.985208	0.958333	0	data_limited
wfo:wfo-4000003540-2025-12	Athanasia			40	0	21	19	0.0	0.0	0.0	0.985208	0.958333	0	data_limited
wfo:wfo-4000004459-2025-12	Berchemia	wfo:wfo-7000000524-2025-12	Rhamnaceae	40	0	20	20	0.0	0.0	0.0	0.987083	0.958333	0	data_limited
wfo:wfo-4000000493-2025-12	Actephila	wfo:wfo-7000000461-2025-12	Phyllanthaceae	39	0	10	29	0.0	0.0	0.0	0.993162	0.958333	0	data_limited
wfo:wfo-4000001437-2025-12	Alysicarpus			39	0	19	20	0.0	0.0	0.0	0.986111	0.958333	0	data_limited
wfo:wfo-4000002051-2025-12	Anemonastrum	wfo:wfo-7000000514-2025-12	Ranunculaceae	39	0	39	0	0.0	0.0	0.0	0.972863	0.958333	0	data_limited
wfo:wfo-4000002659-2025-12	Apinagia	wfo:wfo-7000000485-2025-12	Podostemaceae	39	0	26	13	0.0	0.0	0.0	0.983333	0.975	0	data_limited
wfo:wfo-4000002892-2025-12	Archibaccharis			39	0	17	22	0.0	0.0	0.0	0.989103	0.975	0	data_limited
wfo:wfo-4000000219-2025-12	Achimenes			38	0	20	18	0.0	0.0	0.0	0.985526	0.958333	0	data_limited
wfo:wfo-4000000310-2025-12	Acmadenia	wfo:wfo-7000000536-2025-12	Rutaceae	38	0	12	26	0.0	0.0	0.0	0.991228	0.958333	0	data_limited
wfo:wfo-4000001036-2025-12	Aiphanes	wfo:wfo-7000000046-2025-12	Arecaceae	38	0	11	27	0.0	0.0	0.0	0.992325	0.958333	0	data_limited
wfo:wfo-4000003326-2025-12	Aspidoglossum			38	0	29	9	0.0	0.0	0.0	0.980921	0.975	0	data_limited
wfo:wfo-4000004169-2025-12	Basananthe	wfo:wfo-7000000442-2025-12	Passifloraceae	38	0	21	17	0.0	0.0	0.0	0.986184	0.975	0	data_limited
wfo:wfo-4000000374-2025-12	Acridocarpus			37	0	18	19	0.0	0.0	0.0	0.987838	0.975	0	data_limited
wfo:wfo-4000000596-2025-12	Adenanthos	wfo:wfo-7000000499-2025-12	Proteaceae	37	0	7	30	0.0	0.0	0.0	0.99527	0.975	0	data_limited
wfo:wfo-4000002057-2025-12	Anemonoides	wfo:wfo-7000000514-2025-12	Ranunculaceae	37	0	36	1	0.0	0.0	0.0	0.972522	0.958333	0	data_limited
wfo:wfo-4000000315-2025-12	Acmispon			36	0	36	0	0.0	0.0	0.0	0.973148	0.958333	0	data_limited
wfo:wfo-4000000664-2025-12	Adenosma	wfo:wfo-7000000476-2025-12	Plantaginaceae	36	0	16	20	0.0	0.0	0.0	0.987963	0.958333	0	data_limited
wfo:wfo-4000000720-2025-12	Adonis	wfo:wfo-7000000514-2025-12	Ranunculaceae	36	0	31	5	0.0	0.0	0.0	0.975694	0.958333	0	data_limited
wfo:wfo-4000001057-2025-12	Ajania			36	0	23	13	0.0	0.0	0.0	0.984028	0.975	0	data_limited
wfo:wfo-4000000050-2025-12	Abrahamia	wfo:wfo-7000000022-2025-12	Anacardiaceae	35	0	15	20	0.0	0.0	0.0	0.989286	0.975	0	data_limited
wfo:wfo-4000000066-2025-12	Abuta	wfo:wfo-7000000375-2025-12	Menispermaceae	35	0	13	22	0.0	0.0	0.0	0.989286	0.958333	0	data_limited
wfo:wfo-4000000428-2025-12	Acronema	wfo:wfo-7000000036-2025-12	Apiaceae	35	0	15	20	0.0	0.0	0.0	0.989286	0.975	0	data_limited
wfo:wfo-4000000898-2025-12	Agarista			35	0	30	5	0.0	0.0	0.0	0.977619	0.958333	0	data_limited
wfo:wfo-4000001797-2025-12	Anacamptis			35	0	35	0	0.0	0.0	0.0	0.974524	0.958333	0	data_limited
wfo:wfo-4000004008-2025-12	Banara	wfo:wfo-7000000540-2025-12	Salicaceae	35	0	15	20	0.0	0.0	0.0	0.989286	0.975	0	data_limited
wfo:wfo-4000004437-2025-12	Benthamia			35	0	12	23	0.0	0.0	0.0	0.99	0.958333	0	data_limited
wfo:wfo-4000000287-2025-12	Acilepis			34	0	29	5	0.0	0.0	0.0	0.978186	0.958333	0	data_limited
wfo:wfo-4000001142-2025-12	Alectra	wfo:wfo-7000000430-2025-12	Orobanchaceae	34	0	19	15	0.0	0.0	0.0	0.985539	0.958333	0	data_limited
wfo:wfo-4000001983-2025-12	Androcalva	wfo:wfo-7000000360-2025-12	Malvaceae	34	0	26	8	0.0	0.0	0.0	0.980882	0.975	0	data_limited
wfo:wfo-4000002064-2025-12	Anerincleistus	wfo:wfo-7000000372-2025-12	Melastomataceae	34	0	21	13	0.0	0.0	0.0	0.984559	0.975	0	data_limited
wfo:wfo-4000002974-2025-12	Argemone			34	0	19	15	0.0	0.0	0.0	0.985049	0.958333	0	data_limited
wfo:wfo-4000003092-2025-12	Arnica			34	0	30	4	0.0	0.0	0.0	0.975	0.958333	0	data_limited
wfo:wfo-4000004985-2025-12	Bonnetia	wfo:wfo-7000000078-2025-12	Bonnetiaceae	34	0	16	18	0.0	0.0	0.0	0.987745	0.958333	0	data_limited
wfo:wfo-4000000575-2025-12	Adelobotrys	wfo:wfo-7000000372-2025-12	Melastomataceae	33	0	11	22	0.0	0.0	0.0	0.991667	0.975	0	data_limited
wfo:wfo-4000000726-2025-12	Adromischus	wfo:wfo-7000000156-2025-12	Crassulaceae	33	0	20	13	0.0	0.0	0.0	0.984848	0.975	0	data_limited
wfo:wfo-4000003508-2025-12	Asyneuma	wfo:wfo-7000000106-2025-12	Campanulaceae	33	0	24	9	0.0	0.0	0.0	0.981313	0.958333	0	data_limited
wfo:wfo-4000003601-2025-12	Atraphaxis	wfo:wfo-7000000488-2025-12	Polygonaceae	33	0	13	20	0.0	0.0	0.0	0.990152	0.975	0	data_limited
wfo:wfo-4000000488-2025-12	Actaea	wfo:wfo-7000000514-2025-12	Ranunculaceae	32	0	31	1	0.0	0.0	0.0	0.973698	0.958333	0	data_limited
wfo:wfo-4000001148-2025-12	Alepidea	wfo:wfo-7000000036-2025-12	Apiaceae	32	0	11	21	0.0	0.0	0.0	0.990365	0.958333	0	data_limited
wfo:wfo-4000003332-2025-12	Aspidostemon	wfo:wfo-7000000321-2025-12	Lauraceae	32	0	7	25	0.0	0.0	0.0	0.994531	0.975	0	data_limited
wfo:wfo-4000003370-2025-12	Astelia	wfo:wfo-7000000052-2025-12	Asteliaceae	32	0	21	11	0.0	0.0	0.0	0.983073	0.958333	0	data_limited
wfo:wfo-4000003597-2025-12	Atractylis			32	0	12	20	0.0	0.0	0.0	0.990104	0.958333	0	data_limited
wfo:wfo-4000004049-2025-12	Barbarea			32	0	17	15	0.0	0.0	0.0	0.985156	0.958333	0	data_limited
wfo:wfo-4000004476-2025-12	Bergia	wfo:wfo-7000000211-2025-12	Elatinaceae	32	0	17	15	0.0	0.0	0.0	0.986719	0.975	0	data_limited
wfo:wfo-4000004609-2025-12	Bignonia	wfo:wfo-7000000073-2025-12	Bignoniaceae	32	0	30	2	0.0	0.0	0.0	0.976562	0.975	0	data_limited
wfo:wfo-4000000056-2025-12	Abronia	wfo:wfo-7000000416-2025-12	Nyctaginaceae	31	0	16	15	0.0	0.0	0.0	0.986559	0.958333	0	data_limited
wfo:wfo-4000000168-2025-12	Acanthus	wfo:wfo-7000000001-2025-12	Acanthaceae	31	0	13	18	0.0	0.0	0.0	0.989516	0.975	0	data_limited
wfo:wfo-4000000312-2025-12	Acmella			31	0	24	7	0.0	0.0	0.0	0.978495	0.958333	0	data_limited
wfo:wfo-4000000670-2025-12	Adenostemma			31	0	13	18	0.0	0.0	0.0	0.988441	0.958333	0	data_limited
wfo:wfo-4000001460-2025-12	Amaracarpus	wfo:wfo-7000000534-2025-12	Rubiaceae	31	0	8	23	0.0	0.0	0.0	0.993548	0.975	0	data_limited
wfo:wfo-4000001949-2025-12	Andersonia			31	0	18	13	0.0	0.0	0.0	0.984946	0.958333	0	data_limited
wfo:wfo-4000001959-2025-12	Andira			31	0	15	16	0.0	0.0	0.0	0.987903	0.975	0	data_limited
wfo:wfo-4000002920-2025-12	Arctium			31	0	13	18	0.0	0.0	0.0	0.988978	0.958333	0	data_limited
wfo:wfo-4000003439-2025-12	Astilbe	wfo:wfo-7000000550-2025-12	Saxifragaceae	31	0	17	14	0.0	0.0	0.0	0.98629	0.975	0	data_limited
wfo:wfo-4000002028-2025-12	Andryala			30	0	23	7	0.0	0.0	0.0	0.978056	0.958333	0	data_limited
wfo:wfo-4000002090-2025-12	Angelonia	wfo:wfo-7000000476-2025-12	Plantaginaceae	30	0	13	17	0.0	0.0	0.0	0.989167	0.975	0	data_limited
wfo:wfo-4000002214-2025-12	Anisotes	wfo:wfo-7000000001-2025-12	Acanthaceae	30	0	13	17	0.0	0.0	0.0	0.988611	0.958333	0	data_limited
wfo:wfo-4000002509-2025-12	Antirrhinum	wfo:wfo-7000000476-2025-12	Plantaginaceae	30	0	24	6	0.0	0.0	0.0	0.977778	0.958333	0	data_limited
wfo:wfo-4000003186-2025-12	Arthrostylidium	wfo:wfo-7000000483-2025-12	Poaceae	30	0	13	17	0.0	0.0	0.0	0.989167	0.975	0	data_limited
wfo:wfo-4000003263-2025-12	Asemeia	wfo:wfo-7000000487-2025-12	Polygalaceae	30	0	28	2	0.0	0.0	0.0	0.976667	0.975	0	data_limited
wfo:wfo-4000003301-2025-12	Aspicarpa			30	0	29	1	0.0	0.0	0.0	0.974722	0.958333	0	data_limited
wfo:wfo-4000004967-2025-12	Bonellia	wfo:wfo-7000000497-2025-12	Primulaceae	30	0	28	2	0.0	0.0	0.0	0.976111	0.958333	0	data_limited
wfo:wfo-4000001570-2025-12	Amelanchier	wfo:wfo-7000000532-2025-12	Rosaceae	29	0	28	1	0.0	0.0	0.0	0.970115	0.958333	0	data_limited
wfo:wfo-4000001784-2025-12	Anabasis			29	0	18	11	0.0	0.0	0.0	0.983333	0.958333	0	data_limited
wfo:wfo-4000002184-2025-12	Anisomeles	wfo:wfo-7000000318-2025-12	Lamiaceae	29	0	11	18	0.0	0.0	0.0	0.990517	0.975	0	data_limited
wfo:wfo-4000003198-2025-12	Arum	wfo:wfo-7000000042-2025-12	Araceae	29	0	19	10	0.0	0.0	0.0	0.982471	0.958333	0	data_limited
wfo:wfo-4000004519-2025-12	Bertya	wfo:wfo-7000000224-2025-12	Euphorbiaceae	29	0	10	19	0.0	0.0	0.0	0.991379	0.975	0	data_limited
wfo:wfo-4000000440-2025-12	Acropogon	wfo:wfo-7000000360-2025-12	Malvaceae	28	0	8	20	0.0	0.0	0.0	0.992857	0.975	0	data_limited
wfo:wfo-4000001604-2025-12	Amischotolype			28	0	19	9	0.0	0.0	0.0	0.98244	0.958333	0	data_limited
wfo:wfo-4000002469-2025-12	Anthyllis			28	0	21	7	0.0	0.0	0.0	0.978869	0.958333	0	data_limited
wfo:wfo-4000003211-2025-12	Arytera			28	0	11	17	0.0	0.0	0.0	0.990179	0.975	0	data_limited
wfo:wfo-4000003530-2025-12	Ateleia			28	0	5	23	0.0	0.0	0.0	0.995536	0.975	0	data_limited
wfo:wfo-4000000001-2025-12	Aa			27	0	16	11	0.0	0.0	0.0	0.985185	0.975	0	data_limited
wfo:wfo-4000000956-2025-12	Aglaonema	wfo:wfo-7000000042-2025-12	Araceae	27	0	18	9	0.0	0.0	0.0	0.982099	0.958333	0	data_limited
wfo:wfo-4000001075-2025-12	Alafia			27	0	15	12	0.0	0.0	0.0	0.986111	0.975	0	data_limited
wfo:wfo-4000002708-2025-12	Apodanthera	wfo:wfo-7000000160-2025-12	Cucurbitaceae	27	0	16	11	0.0	0.0	0.0	0.985185	0.975	0	data_limited
wfo:wfo-4000049069-2025-12	Aquarius	wfo:wfo-7000000012-2025-12	Alismataceae	27	0	26	1	0.0	0.0	0.0	0.975309	0.958333	0	data_limited
wfo:wfo-4000003634-2025-12	Aubrieta			27	0	10	17	0.0	0.0	0.0	0.990741	0.975	0	data_limited
wfo:wfo-4000004037-2025-12	Baptisia			27	0	22	5	0.0	0.0	0.0	0.97963	0.975	0	data_limited
wfo:wfo-4000004554-2025-12	Beyeria	wfo:wfo-7000000224-2025-12	Euphorbiaceae	27	0	12	15	0.0	0.0	0.0	0.988272	0.958333	0	data_limited
wfo:wfo-4000000750-2025-12	Aegilops	wfo:wfo-7000000483-2025-12	Poaceae	26	0	24	2	0.0	0.0	0.0	0.972436	0.958333	0	data_limited
wfo:wfo-4000001894-2025-12	Anaxagorea			26	0	12	14	0.0	0.0	0.0	0.988462	0.975	0	data_limited
wfo:wfo-4000001996-2025-12	Andrographis	wfo:wfo-7000000001-2025-12	Acanthaceae	26	0	20	6	0.0	0.0	0.0	0.978846	0.958333	0	data_limited
wfo:wfo-4000002999-2025-12	Argyranthemum			26	0	20	6	0.0	0.0	0.0	0.978846	0.958333	0	data_limited
wfo:wfo-4000003849-2025-12	Baccharoides			26	0	23	3	0.0	0.0	0.0	0.977885	0.975	0	data_limited
wfo:wfo-4000003929-2025-12	Balanophora	wfo:wfo-7000000060-2025-12	Balanophoraceae	26	0	19	7	0.0	0.0	0.0	0.98109	0.958333	0	data_limited
wfo:wfo-4000000394-2025-12	Acroceras	wfo:wfo-7000000483-2025-12	Poaceae	25	0	12	13	0.0	0.0	0.0	0.988	0.975	0	data_limited
wfo:wfo-4000001156-2025-12	Aletris	wfo:wfo-7000000406-2025-12	Nartheciaceae	25	0	16	9	0.0	0.0	0.0	0.983333	0.958333	0	data_limited
wfo:wfo-4000002245-2025-12	Anoda	wfo:wfo-7000000360-2025-12	Malvaceae	25	0	8	17	0.0	0.0	0.0	0.992	0.975	0	data_limited
wfo:wfo-4000002457-2025-12	Anthoshorea			25	0	24	1	0.0	0.0	0.0	0.976	0.975	0	data_limited
wfo:wfo-4000002961-2025-12	Arenga	wfo:wfo-7000000046-2025-12	Arecaceae	25	0	15	10	0.0	0.0	0.0	0.984333	0.958333	0	data_limited
wfo:wfo-4000003152-2025-12	Arthraxon	wfo:wfo-7000000483-2025-12	Poaceae	25	0	20	5	0.0	0.0	0.0	0.977333	0.958333	0	data_limited
wfo:wfo-4000003330-2025-12	Aspidopterys			25	0	16	9	0.0	0.0	0.0	0.984	0.975	0	data_limited
wfo:wfo-4000003904-2025-12	Baissea			25	0	17	8	0.0	0.0	0.0	0.981667	0.958333	0	data_limited
wfo:wfo-4000000979-2025-12	Agrimonia	wfo:wfo-7000000532-2025-12	Rosaceae	24	0	18	6	0.0	0.0	0.0	0.976389	0.958333	0	data_limited
wfo:wfo-4000001191-2025-12	Aliciella	wfo:wfo-7000000486-2025-12	Polemoniaceae	24	0	21	3	0.0	0.0	0.0	0.978125	0.975	0	data_limited
wfo:wfo-4000002793-2025-12	Aptosimum	wfo:wfo-7000000561-2025-12	Scrophulariaceae	24	0	12	12	0.0	0.0	0.0	0.9875	0.975	0	data_limited
wfo:wfo-4000002838-2025-12	Aragoa	wfo:wfo-7000000476-2025-12	Plantaginaceae	24	0	0	24	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000003027-2025-12	Argythamnia	wfo:wfo-7000000224-2025-12	Euphorbiaceae	24	0	7	17	0.0	0.0	0.0	0.992708	0.975	0	data_limited
wfo:wfo-4000003369-2025-12	Astartea			24	0	7	17	0.0	0.0	0.0	0.992708	0.975	0	data_limited
wfo:wfo-4000004566-2025-12	Biarum	wfo:wfo-7000000042-2025-12	Araceae	24	0	16	8	0.0	0.0	0.0	0.983333	0.975	0	data_limited
wfo:wfo-4000004597-2025-12	Bifrenaria			24	0	19	5	0.0	0.0	0.0	0.979514	0.958333	0	data_limited
wfo:wfo-4000000047-2025-12	Abolboda	wfo:wfo-7000000649-2025-12	Xyridaceae	23	0	6	17	0.0	0.0	0.0	0.992754	0.958333	0	data_limited
wfo:wfo-4000000266-2025-12	Achyrospermum	wfo:wfo-7000000318-2025-12	Lamiaceae	23	0	9	14	0.0	0.0	0.0	0.990217	0.975	0	data_limited
wfo:wfo-4000000623-2025-12	Adenodolichos			23	0	3	20	0.0	0.0	0.0	0.996739	0.975	0	data_limited
wfo:wfo-4000000903-2025-12	Agastache	wfo:wfo-7000000318-2025-12	Lamiaceae	23	0	21	2	0.0	0.0	0.0	0.977174	0.975	0	data_limited
wfo:wfo-4000001920-2025-12	Ancistrocladus	wfo:wfo-7000000025-2025-12	Ancistrocladaceae	23	0	8	15	0.0	0.0	0.0	0.99058	0.958333	0	data_limited
wfo:wfo-4000002805-2025-12	Aquilaria	wfo:wfo-7000000613-2025-12	Thymelaeaceae	23	0	13	10	0.0	0.0	0.0	0.985145	0.958333	0	data_limited
wfo:wfo-4000003714-2025-12	Austrobuxus	wfo:wfo-7000000468-2025-12	Picrodendraceae	23	0	12	11	0.0	0.0	0.0	0.986957	0.975	0	data_limited
wfo:wfo-4000049040-2025-12	Austronea			23	0	16	7	0.0	0.0	0.0	0.982609	0.975	0	data_limited
wfo:wfo-4000004190-2025-12	Bassia			23	0	20	3	0.0	0.0	0.0	0.976087	0.958333	0	data_limited
wfo:wfo-4000004373-2025-12	Bellucia	wfo:wfo-7000000372-2025-12	Melastomataceae	23	0	19	4	0.0	0.0	0.0	0.977899	0.958333	0	data_limited
wfo:wfo-4000000175-2025-12	Acaulimalva	wfo:wfo-7000000360-2025-12	Malvaceae	22	0	16	6	0.0	0.0	0.0	0.981818	0.975	0	data_limited
wfo:wfo-4000000611-2025-12	Adenocarpus			22	0	13	9	0.0	0.0	0.0	0.98447	0.958333	0	data_limited
wfo:wfo-4000001744-2025-12	Amphitecna	wfo:wfo-7000000073-2025-12	Bignoniaceae	22	0	13	9	0.0	0.0	0.0	0.985227	0.975	0	data_limited
wfo:wfo-4000001962-2025-12	Andrachne	wfo:wfo-7000000461-2025-12	Phyllanthaceae	22	0	8	14	0.0	0.0	0.0	0.989394	0.958333	0	data_limited
wfo:wfo-4000002094-2025-12	Angianthus			22	0	11	11	0.0	0.0	0.0	0.9875	0.975	0	data_limited
wfo:wfo-4000002238-2025-12	Annesorhiza	wfo:wfo-7000000036-2025-12	Apiaceae	22	0	10	12	0.0	0.0	0.0	0.988636	0.975	0	data_limited
wfo:wfo-4000002653-2025-12	Aphyllorchis			22	0	6	16	0.0	0.0	0.0	0.993182	0.975	0	data_limited
wfo:wfo-4000003517-2025-12	Atalantia	wfo:wfo-7000000536-2025-12	Rutaceae	22	0	15	7	0.0	0.0	0.0	0.982197	0.958333	0	data_limited
wfo:wfo-4000003869-2025-12	Baeckea			22	0	14	8	0.0	0.0	0.0	0.982576	0.958333	0	data_limited
wfo:wfo-4000004489-2025-12	Berlinia			22	0	9	13	0.0	0.0	0.0	0.989773	0.975	0	data_limited
wfo:wfo-4000004630-2025-12	Billardiera	wfo:wfo-7000000472-2025-12	Pittosporaceae	22	0	18	4	0.0	0.0	0.0	0.976515	0.958333	0	data_limited
wfo:wfo-4000000144-2025-12	Acanthopsis	wfo:wfo-7000000001-2025-12	Acanthaceae	21	0	8	13	0.0	0.0	0.0	0.990476	0.975	0	data_limited
wfo:wfo-4000000193-2025-12	Aceratium	wfo:wfo-7000000210-2025-12	Elaeocarpaceae	21	0	9	12	0.0	0.0	0.0	0.989286	0.975	0	data_limited
wfo:wfo-4000000532-2025-12	Actinostemon	wfo:wfo-7000000224-2025-12	Euphorbiaceae	21	0	16	5	0.0	0.0	0.0	0.979365	0.958333	0	data_limited
wfo:wfo-4000000537-2025-12	Actinotus	wfo:wfo-7000000036-2025-12	Apiaceae	21	0	11	10	0.0	0.0	0.0	0.986905	0.975	0	data_limited
wfo:wfo-4000000590-2025-12	Adenandra	wfo:wfo-7000000536-2025-12	Rutaceae	21	0	15	6	0.0	0.0	0.0	0.978968	0.958333	0	data_limited
wfo:wfo-4000000793-2025-12	Aeridostachya	wfo:wfo-7000000429-2025-12	Orchidaceae	21	0	20	1	0.0	0.0	0.0	0.97619	0.975	0	data_limited
wfo:wfo-4000001012-2025-12	Aichryson	wfo:wfo-7000000156-2025-12	Crassulaceae	21	0	13	8	0.0	0.0	0.0	0.984524	0.975	0	data_limited
wfo:wfo-4000001098-2025-12	Albertisia	wfo:wfo-7000000375-2025-12	Menispermaceae	21	0	16	5	0.0	0.0	0.0	0.980952	0.975	0	data_limited
wfo:wfo-4000002108-2025-12	Angraecopsis			21	0	13	8	0.0	0.0	0.0	0.98373	0.958333	0	data_limited
wfo:wfo-4000002177-2025-12	Anisodontea	wfo:wfo-7000000360-2025-12	Malvaceae	21	0	17	4	0.0	0.0	0.0	0.972619	0.958333	0	data_limited
wfo:wfo-4000003054-2025-12	Aristeguietia			21	0	18	3	0.0	0.0	0.0	0.978571	0.975	0	data_limited
wfo:wfo-4000003500-2025-12	Astrotricha	wfo:wfo-7000000043-2025-12	Araliaceae	21	0	8	13	0.0	0.0	0.0	0.990476	0.975	0	data_limited
wfo:wfo-4000003798-2025-12	Ayapanopsis			21	0	13	8	0.0	0.0	0.0	0.984524	0.975	0	data_limited
wfo:wfo-4000003912-2025-12	Bakeridesia	wfo:wfo-7000000360-2025-12	Malvaceae	21	0	11	10	0.0	0.0	0.0	0.986905	0.975	0	data_limited
wfo:wfo-4000004109-2025-12	Barnadesia			21	0	14	7	0.0	0.0	0.0	0.98254	0.958333	0	data_limited
wfo:wfo-4000000227-2025-12	Achnatherum	wfo:wfo-7000000483-2025-12	Poaceae	20	0	19	1	0.0	0.0	0.0	0.975417	0.958333	0	data_limited
wfo:wfo-4000000786-2025-12	Aequatorium			20	0	5	15	0.0	0.0	0.0	0.99375	0.975	0	data_limited
wfo:wfo-4000000806-2025-12	Aerva	wfo:wfo-7000000017-2025-12	Amaranthaceae	20	0	7	13	0.0	0.0	0.0	0.989583	0.958333	0	data_limited
wfo:wfo-4000001655-2025-12	Amorpha			20	0	15	5	0.0	0.0	0.0	0.979583	0.958333	0	data_limited
wfo:wfo-4000003409-2025-12	Asterolasia	wfo:wfo-7000000536-2025-12	Rutaceae	20	0	14	6	0.0	0.0	0.0	0.980833	0.958333	0	data_limited
wfo:wfo-4000004066-2025-12	Barbosella			20	0	13	7	0.0	0.0	0.0	0.98375	0.975	0	data_limited
wfo:wfo-4000004090-2025-12	Barkeria			20	0	14	6	0.0	0.0	0.0	0.9825	0.975	0	data_limited
wfo:wfo-4000004421-2025-12	Benkara	wfo:wfo-7000000534-2025-12	Rubiaceae	20	0	20	0	0.0	0.0	0.0	0.9725	0.958333	0	data_limited
wfo:wfo-4000000058-2025-12	Abrotanella			19	0	7	12	0.0	0.0	0.0	0.990789	0.975	0	data_limited
wfo:wfo-4000000484-2025-12	Acrotriche			19	0	11	8	0.0	0.0	0.0	0.983772	0.958333	0	data_limited
wfo:wfo-4000000813-2025-12	Aetanthus	wfo:wfo-7000000350-2025-12	Loranthaceae	19	0	7	12	0.0	0.0	0.0	0.990789	0.975	0	data_limited
wfo:wfo-4001303105-2025-12	Afroaster			19	0	1	18	0.0	0.0	0.0	0.998684	0.975	0	data_limited
wfo:wfo-4000000864-2025-12	Afrosciadium	wfo:wfo-7000000036-2025-12	Apiaceae	19	0	18	1	0.0	0.0	0.0	0.976316	0.975	0	data_limited
wfo:wfo-4000001134-2025-12	Aldina			19	0	7	12	0.0	0.0	0.0	0.990789	0.975	0	data_limited
wfo:wfo-4000001372-2025-12	Alseis	wfo:wfo-7000000534-2025-12	Rubiaceae	19	0	4	15	0.0	0.0	0.0	0.994737	0.975	0	data_limited
wfo:wfo-4000001458-2025-12	Amanoa	wfo:wfo-7000000461-2025-12	Phyllanthaceae	19	0	6	13	0.0	0.0	0.0	0.992105	0.975	0	data_limited
