accepted_key	label	genus_key	genus_label	family_key	family_label	tci	tci_observed	tci_structural	n_evidence_edges	n_ploidy_states	n_chrom_counts	chrom_count_cv	synonym_cluster_size	n_taxonomic_conflicts	confidence	tci_provenance
wfo:wfo-0000004455-2025-12	Baccharis × paulopolitana	wfo:wfo-4000003847-2025-12	Baccharis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000004500-2025-12	Ainsliaea yunnanensis	wfo:wfo-4000001030-2025-12	Ainsliaea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004529-2025-12	Aster turbinatus	wfo:wfo-4000003381-2025-12	Aster			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004540-2025-12	Argyranthemum thalassophilum	wfo:wfo-4000002999-2025-12	Argyranthemum			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004625-2025-12	Bartlettina cronquistii	wfo:wfo-4000004143-2025-12	Bartlettina			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004639-2025-12	Amellus epaleaceus	wfo:wfo-4000001577-2025-12	Amellus			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004673-2025-12	Artemisia depauperata	wfo:wfo-4000003144-2025-12	Artemisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000004678-2025-12	Aster argyi	wfo:wfo-4000003381-2025-12	Aster			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000004735-2025-12	Austrosynotis rectirama	wfo:wfo-4000003748-2025-12	Austrosynotis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004758-2025-12	Aster erucifolius	wfo:wfo-4000003381-2025-12	Aster			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004783-2025-12	Anthemis fruticulosa	wfo:wfo-4000002393-2025-12	Anthemis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000004833-2025-12	Bidens discoidea	wfo:wfo-4000004584-2025-12	Bidens			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004862-2025-12	Bidens trichosperma	wfo:wfo-4000004584-2025-12	Bidens			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000004882-2025-12	Acourtia moschata	wfo:wfo-4000000365-2025-12	Acourtia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004894-2025-12	Aspilia phyllostachya	wfo:wfo-4000003335-2025-12	Aspilia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000004918-2025-12	Berkheya milleriana	wfo:wfo-4000004485-2025-12	Berkheya			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000004995-2025-12	Baccharis thymifolia	wfo:wfo-4000003847-2025-12	Baccharis			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000005013-2025-12	Athroisma boranense	wfo:wfo-4000003561-2025-12	Athroisma			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005026-2025-12	Artemisia ramosa	wfo:wfo-4000003144-2025-12	Artemisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005044-2025-12	Artemisia scopiformis	wfo:wfo-4000003144-2025-12	Artemisia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005151-2025-12	Baccharis oreophila	wfo:wfo-4000003847-2025-12	Baccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005152-2025-12	Artemisia sodiroi	wfo:wfo-4000003144-2025-12	Artemisia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005167-2025-12	Artemisia marcelli	wfo:wfo-4000003144-2025-12	Artemisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005200-2025-12	Anthemis ochroleuca	wfo:wfo-4000002393-2025-12	Anthemis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005242-2025-12	Baccharis exyngioides	wfo:wfo-4000003847-2025-12	Baccharis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005287-2025-12	Achillea chamaecyparissus	wfo:wfo-4000000214-2025-12	Achillea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005292-2025-12	Angianthus halophilus	wfo:wfo-4000002094-2025-12	Angianthus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005298-2025-12	Asterothamnus poliifolius	wfo:wfo-4000003428-2025-12	Asterothamnus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005316-2025-12	Achillea styriaca	wfo:wfo-4000000214-2025-12	Achillea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005365-2025-12	Artemisia sinanensis	wfo:wfo-4000003144-2025-12	Artemisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005438-2025-12	Anisopappus rhombifolius	wfo:wfo-4000002189-2025-12	Anisopappus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005443-2025-12	Baccharis serrifolia	wfo:wfo-4000003847-2025-12	Baccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005461-2025-12	Achillea clavennae	wfo:wfo-4000000214-2025-12	Achillea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005482-2025-12	Arctotis gumbletonii	wfo:wfo-4000002934-2025-12	Arctotis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005483-2025-12	Amphipappus fremontii	wfo:wfo-4100001902-2025-12	Amphipappus			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005492-2025-12	Aster paniculatus	wfo:wfo-4000003381-2025-12	Aster			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005530-2025-12	Anaphalis pannosa	wfo:wfo-4000001853-2025-12	Anaphalis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005548-2025-12	Ageratina acevedoana	wfo:wfo-4000000936-2025-12	Ageratina			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005587-2025-12	Acritopappus diamantinicus	wfo:wfo-4000000381-2025-12	Acritopappus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005598-2025-12	Artemisia divaricata	wfo:wfo-4000003144-2025-12	Artemisia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005645-2025-12	Antennaria carpatica	wfo:wfo-4000002356-2025-12	Antennaria			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005653-2025-12	Achillea cappadocica	wfo:wfo-4000000214-2025-12	Achillea			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005670-2025-12	Aster sampsonii	wfo:wfo-4000003381-2025-12	Aster			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005699-2025-12	Bechium rhodolepis	wfo:wfo-4000004289-2025-12	Bechium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005766-2025-12	Alloispermum palmeri	wfo:wfo-4000001283-2025-12	Alloispermum			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005777-2025-12	Ammobium alatum	wfo:wfo-4000001613-2025-12	Ammobium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005813-2025-12	Achillea × huber-morathii	wfo:wfo-4000000214-2025-12	Achillea			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005867-2025-12	Aristeguietia diplodictyon	wfo:wfo-4000003054-2025-12	Aristeguietia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005881-2025-12	Balsamorhiza sagittata	wfo:wfo-4000003993-2025-12	Balsamorhiza	wfo:wfo-7000000146-2025-12	Asteraceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005904-2025-12	Archibaccharis flexilis	wfo:wfo-4000002892-2025-12	Archibaccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005909-2025-12	Atrichantha gemmifera	wfo:wfo-4000003604-2025-12	Atrichantha			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005942-2025-12	Artemisia princeps	wfo:wfo-4000003144-2025-12	Artemisia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005951-2025-12	Baccharis ayacuchensis	wfo:wfo-4000003847-2025-12	Baccharis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005958-2025-12	Argyrotegium poliochlorum	wfo:wfo-4000003023-2025-12	Argyrotegium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005961-2025-12	Ambrosia flexuosa	wfo:wfo-4000001561-2025-12	Ambrosia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000005972-2025-12	Anthemis scariosa	wfo:wfo-4000002393-2025-12	Anthemis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000005974-2025-12	Baccharis coridifolia	wfo:wfo-4000003847-2025-12	Baccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006008-2025-12	Anthemis monilicostata	wfo:wfo-4000002393-2025-12	Anthemis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006049-2025-12	Amauria rotundifolia	wfo:wfo-4000001487-2025-12	Amauria			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006065-2025-12	Aspilia jugata	wfo:wfo-4000003335-2025-12	Aspilia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006089-2025-12	Bahiopsis reticulata	wfo:wfo-4000003892-2025-12	Bahiopsis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006093-2025-12	Anthemis pungens	wfo:wfo-4000002393-2025-12	Anthemis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006119-2025-12	Artemisia occidentalisinensis	wfo:wfo-4000003144-2025-12	Artemisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006136-2025-12	Achillea ptarmicoides	wfo:wfo-4000000214-2025-12	Achillea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006140-2025-12	Artemisia pedatifida	wfo:wfo-4000003144-2025-12	Artemisia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006142-2025-12	Achillea sieheana	wfo:wfo-4000000214-2025-12	Achillea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006190-2025-12	Alepidocline breedlovei	wfo:wfo-4000001150-2025-12	Alepidocline			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006238-2025-12	Astranthium laetificum	wfo:wfo-4000003461-2025-12	Astranthium			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006257-2025-12	Aster hunanensis	wfo:wfo-4000003381-2025-12	Aster			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006274-2025-12	Anaphalis longifolia	wfo:wfo-4000001853-2025-12	Anaphalis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006329-2025-12	Antennaria monocephala	wfo:wfo-4000002356-2025-12	Antennaria			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000006336-2025-12	Balsamorhiza macrolepis	wfo:wfo-4000003993-2025-12	Balsamorhiza	wfo:wfo-7000000146-2025-12	Asteraceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006355-2025-12	Ageratum candidum	wfo:wfo-4000000939-2025-12	Ageratum			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006373-2025-12	Acourtia carpholepis	wfo:wfo-4000000365-2025-12	Acourtia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006426-2025-12	Bidens gracillima	wfo:wfo-4000004584-2025-12	Bidens			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006453-2025-12	Bidens urceolata	wfo:wfo-4000004584-2025-12	Bidens			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006491-2025-12	Metalasia pulcherrima f. pulcherrima					0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006501-2025-12	Bidens anthemoides	wfo:wfo-4000004584-2025-12	Bidens			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006516-2025-12	Arnica latifolia	wfo:wfo-4000003092-2025-12	Arnica			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006541-2025-12	Asteriscium fimbriatum	wfo:wfo-4000003395-2025-12	Asteriscium	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006576-2025-12	Aspilia cylindrocephala	wfo:wfo-4000003335-2025-12	Aspilia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006622-2025-12	Ageratina occidentalis	wfo:wfo-4000000936-2025-12	Ageratina			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006645-2025-12	Baccharis caespitosa	wfo:wfo-4000003847-2025-12	Baccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006656-2025-12	Blumea ramosii	wfo:wfo-4000004820-2025-12	Blumea			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006666-2025-12	Bahiopsis carterae	wfo:wfo-4000003892-2025-12	Bahiopsis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006716-2025-12	Anisopappus smutsii	wfo:wfo-4000002189-2025-12	Anisopappus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006744-2025-12	Antennaria foenina	wfo:wfo-4000002356-2025-12	Antennaria			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006770-2025-12	Aster ovatus	wfo:wfo-4000003381-2025-12	Aster			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006801-2025-12	Apodocephala multiflora	wfo:wfo-4000002716-2025-12	Apodocephala			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006820-2025-12	Anthemis arenicola	wfo:wfo-4000002393-2025-12	Anthemis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006833-2025-12	Ajania amphiseriacea	wfo:wfo-4000001057-2025-12	Ajania			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006873-2025-12	Anaphalioides mariae	wfo:wfo-4000001852-2025-12	Anaphalioides			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006877-2025-12	Ainsliaea nana	wfo:wfo-4000001030-2025-12	Ainsliaea			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006892-2025-12	Aster pinnatifidus	wfo:wfo-4000003381-2025-12	Aster			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006896-2025-12	Ageratina zunilana	wfo:wfo-4000000936-2025-12	Ageratina			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006907-2025-12	Arnica unalaschcensis	wfo:wfo-4000003092-2025-12	Arnica			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000006944-2025-12	Aspilia serrulata	wfo:wfo-4000003335-2025-12	Aspilia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000006998-2025-12	Aster heleius	wfo:wfo-4000003381-2025-12	Aster			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007057-2025-12	Baccharis nummularia	wfo:wfo-4000003847-2025-12	Baccharis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007072-2025-12	Ageratina carmonis	wfo:wfo-4000000936-2025-12	Ageratina			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007084-2025-12	Bartlettina tamaulipana	wfo:wfo-4000004143-2025-12	Bartlettina			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007130-2025-12	Bellis annua	wfo:wfo-4000004367-2025-12	Bellis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007168-2025-12	Anaphalis nubigena	wfo:wfo-4000001853-2025-12	Anaphalis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007169-2025-12	Bidens micrantha	wfo:wfo-4000004584-2025-12	Bidens			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007213-2025-12	Blepharispermum minus	wfo:wfo-4000004772-2025-12	Blepharispermum			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007243-2025-12	Aster setchuenensis	wfo:wfo-4000003381-2025-12	Aster			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007277-2025-12	Bidens blakei	wfo:wfo-4000004584-2025-12	Bidens			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007278-2025-12	Ajania salicifolia	wfo:wfo-4000001057-2025-12	Ajania			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007284-2025-12	Aster brachyphyllus	wfo:wfo-4000003381-2025-12	Aster			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007299-2025-12	Ainsliaea bonatii	wfo:wfo-4000001030-2025-12	Ainsliaea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007305-2025-12	Asteriscus pinifolius	wfo:wfo-4000003399-2025-12	Asteriscus			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007316-2025-12	Aster breweri	wfo:wfo-4000003381-2025-12	Aster			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007405-2025-12	Anaxeton asperum	wfo:wfo-4000001896-2025-12	Anaxeton			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007413-2025-12	Artemisia umbelliformis	wfo:wfo-4000003144-2025-12	Artemisia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007426-2025-12	Artemisia balchanorum	wfo:wfo-4000003144-2025-12	Artemisia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007449-2025-12	Bellida graminea	wfo:wfo-4000004357-2025-12	Bellida			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007468-2025-12	Arnica denudata	wfo:wfo-4000003092-2025-12	Arnica			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007528-2025-12	Angianthus cornutus	wfo:wfo-4000002094-2025-12	Angianthus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007580-2025-12	Anthemis hirtella	wfo:wfo-4000002393-2025-12	Anthemis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007599-2025-12	Acourtia butandae	wfo:wfo-4000000365-2025-12	Acourtia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007632-2025-12	Baccharis magellanica	wfo:wfo-4000003847-2025-12	Baccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007682-2025-12	Ageratina schaffneri	wfo:wfo-4000000936-2025-12	Ageratina			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007712-2025-12	Artemisia debilis	wfo:wfo-4000003144-2025-12	Artemisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007756-2025-12	Arctotis semipapposa	wfo:wfo-4000002934-2025-12	Arctotis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007759-2025-12	Archibaccharis schiedeana	wfo:wfo-4000002892-2025-12	Archibaccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007819-2025-12	Athanasia microcephala	wfo:wfo-4000003540-2025-12	Athanasia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007849-2025-12	Aster miyagii	wfo:wfo-4000003381-2025-12	Aster			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007856-2025-12	Anthemis stiparum	wfo:wfo-4000002393-2025-12	Anthemis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007877-2025-12	Artemisia korovinii	wfo:wfo-4000003144-2025-12	Artemisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000007943-2025-12	Ayapana hylophila	wfo:wfo-4000003797-2025-12	Ayapana			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007954-2025-12	Bahianthus viscosus	wfo:wfo-4000003890-2025-12	Bahianthus			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000007973-2025-12	Baccharis semiserrata	wfo:wfo-4000003847-2025-12	Baccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008006-2025-12	Atractylis phaeolepis	wfo:wfo-4000003597-2025-12	Atractylis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008014-2025-12	Asteriscus graveolens	wfo:wfo-4000003399-2025-12	Asteriscus			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008024-2025-12	Aristeguietia pseudarborea	wfo:wfo-4000003054-2025-12	Aristeguietia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008027-2025-12	Barnadesia blakeana	wfo:wfo-4000004109-2025-12	Barnadesia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008119-2025-12	Archibaccharis venturana	wfo:wfo-4000002892-2025-12	Archibaccharis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008147-2025-12	Aster oreophilus	wfo:wfo-4000003381-2025-12	Aster			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008185-2025-12	Baccharis pohlii	wfo:wfo-4000003847-2025-12	Baccharis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008197-2025-12	Acilepis nantcianensis	wfo:wfo-4000000287-2025-12	Acilepis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008205-2025-12	Anthemis kruegeriana	wfo:wfo-4000002393-2025-12	Anthemis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008230-2025-12	Artemisia kochiiformis	wfo:wfo-4000003144-2025-12	Artemisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008302-2025-12	Bartlettina macdougallii	wfo:wfo-4000004143-2025-12	Bartlettina			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008315-2025-12	Arctotis crispata	wfo:wfo-4000002934-2025-12	Arctotis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008361-2025-12	Astranthium ciliatum	wfo:wfo-4000003461-2025-12	Astranthium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008409-2025-12	Ageratina nesomii	wfo:wfo-4000000936-2025-12	Ageratina			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008445-2025-12	Acourtia reticulata	wfo:wfo-4000000365-2025-12	Acourtia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008474-2025-12	Blumea virens	wfo:wfo-4000004820-2025-12	Blumea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008476-2025-12	Chrysopsis godfreyi f. godfreyi					1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008487-2025-12	Artemisia halophila	wfo:wfo-4000003144-2025-12	Artemisia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008500-2025-12	Bidens rapensis	wfo:wfo-4000004584-2025-12	Bidens			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-0000008506-2025-12	Bidens squarrosa	wfo:wfo-4000004584-2025-12	Bidens			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008535-2025-12	Bidens laevis	wfo:wfo-4000004584-2025-12	Bidens			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-0000008548-2025-12	Anthemis laconica	wfo:wfo-4000002393-2025-12	Anthemis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008611-2025-12	Berkheya echinacea	wfo:wfo-4000004485-2025-12	Berkheya			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-0000008646-2025-12	Austroeupatorium rosmarinaceum	wfo:wfo-4000003726-2025-12	Austroeupatorium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
