n,sample,family,word_count,words,fixed_common,normalized_common,seed
50,25,identity_control,1,1,50,50.0,20260515
50,25,cancel_control,1,aA,50,50.0,20260515
50,25,single_a,1,a,0,0.0,20260515
50,25,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,25,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,25,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,25,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,25,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,25,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,25,commutator_single,1,abAB,0,0.0,20260515
50,25,mixed_identity_a,2,1 a,0,0.0,20260515
50,25,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,25,independent_four,4,a b c d,0,0.0,20260515
50,25,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,25,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,25,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,25,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,26,identity_control,1,1,50,50.0,20260515
50,26,cancel_control,1,aA,50,50.0,20260515
50,26,single_a,1,a,0,0.0,20260515
50,26,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,26,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,26,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,26,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,26,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,26,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,26,commutator_single,1,abAB,0,0.0,20260515
50,26,mixed_identity_a,2,1 a,0,0.0,20260515
50,26,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,26,independent_four,4,a b c d,0,0.0,20260515
50,26,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,26,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,26,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,26,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,27,identity_control,1,1,50,50.0,20260515
50,27,cancel_control,1,aA,50,50.0,20260515
50,27,single_a,1,a,1,1.0,20260515
50,27,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,27,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,27,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,27,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,27,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,27,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,27,commutator_single,1,abAB,1,1.0,20260515
50,27,mixed_identity_a,2,1 a,1,1.0,20260515
50,27,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,27,independent_four,4,a b c d,0,0.0,20260515
50,27,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,27,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,27,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,27,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,28,identity_control,1,1,50,50.0,20260515
50,28,cancel_control,1,aA,50,50.0,20260515
50,28,single_a,1,a,4,4.0,20260515
50,28,cyclic_pair_a_a2,2,a aa,4,4.0,20260515
50,28,cyclic_triple_a_a2_a3,3,a aa aaa,4,4.0,20260515
50,28,duplicate_pair_a_a,2,a a,4,4.0,20260515
50,28,rank_two_pair_a_b,2,a b,1,50.0,20260515
50,28,rank_two_pair_ab_aB,2,ab aB,1,50.0,20260515
50,28,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,28,commutator_single,1,abAB,2,2.0,20260515
50,28,mixed_identity_a,2,1 a,4,4.0,20260515
50,28,rank_two_four_a_b_ab_aB,4,a b ab aB,1,50.0,20260515
50,28,independent_four,4,a b c d,0,0.0,20260515
50,28,cyclic_four,4,a aa aaa aaaa,4,4.0,20260515
50,28,rank_two_eight,8,a b ab aB ba bA aba abA,1,50.0,20260515
50,28,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,28,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,4,4.0,20260515
50,29,identity_control,1,1,50,50.0,20260515
50,29,cancel_control,1,aA,50,50.0,20260515
50,29,single_a,1,a,1,1.0,20260515
50,29,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,29,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,29,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,29,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,29,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,29,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,29,commutator_single,1,abAB,0,0.0,20260515
50,29,mixed_identity_a,2,1 a,1,1.0,20260515
50,29,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,29,independent_four,4,a b c d,0,0.0,20260515
50,29,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,29,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,29,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,29,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,30,identity_control,1,1,50,50.0,20260515
50,30,cancel_control,1,aA,50,50.0,20260515
50,30,single_a,1,a,3,3.0,20260515
50,30,cyclic_pair_a_a2,2,a aa,3,3.0,20260515
50,30,cyclic_triple_a_a2_a3,3,a aa aaa,3,3.0,20260515
50,30,duplicate_pair_a_a,2,a a,3,3.0,20260515
50,30,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,30,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,30,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,30,commutator_single,1,abAB,0,0.0,20260515
50,30,mixed_identity_a,2,1 a,3,3.0,20260515
50,30,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,30,independent_four,4,a b c d,0,0.0,20260515
50,30,cyclic_four,4,a aa aaa aaaa,3,3.0,20260515
50,30,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,30,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,30,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,3,3.0,20260515
50,31,identity_control,1,1,50,50.0,20260515
50,31,cancel_control,1,aA,50,50.0,20260515
50,31,single_a,1,a,1,1.0,20260515
50,31,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,31,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,31,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,31,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,31,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,31,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,31,commutator_single,1,abAB,0,0.0,20260515
50,31,mixed_identity_a,2,1 a,1,1.0,20260515
50,31,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,31,independent_four,4,a b c d,0,0.0,20260515
50,31,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,31,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,31,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,31,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,32,identity_control,1,1,50,50.0,20260515
50,32,cancel_control,1,aA,50,50.0,20260515
50,32,single_a,1,a,1,1.0,20260515
50,32,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,32,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,32,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,32,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,32,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,32,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,32,commutator_single,1,abAB,2,2.0,20260515
50,32,mixed_identity_a,2,1 a,1,1.0,20260515
50,32,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,32,independent_four,4,a b c d,0,0.0,20260515
50,32,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,32,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,32,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,32,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,33,identity_control,1,1,50,50.0,20260515
50,33,cancel_control,1,aA,50,50.0,20260515
50,33,single_a,1,a,2,2.0,20260515
50,33,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
50,33,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
50,33,duplicate_pair_a_a,2,a a,2,2.0,20260515
50,33,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,33,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,33,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,33,commutator_single,1,abAB,3,3.0,20260515
50,33,mixed_identity_a,2,1 a,2,2.0,20260515
50,33,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,33,independent_four,4,a b c d,0,0.0,20260515
50,33,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
50,33,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,33,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,33,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
50,34,identity_control,1,1,50,50.0,20260515
50,34,cancel_control,1,aA,50,50.0,20260515
50,34,single_a,1,a,0,0.0,20260515
50,34,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,34,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,34,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,34,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,34,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,34,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,34,commutator_single,1,abAB,2,2.0,20260515
50,34,mixed_identity_a,2,1 a,0,0.0,20260515
50,34,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,34,independent_four,4,a b c d,0,0.0,20260515
50,34,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,34,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,34,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,34,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,35,identity_control,1,1,50,50.0,20260515
50,35,cancel_control,1,aA,50,50.0,20260515
50,35,single_a,1,a,0,0.0,20260515
50,35,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,35,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,35,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,35,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,35,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,35,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,35,commutator_single,1,abAB,2,2.0,20260515
50,35,mixed_identity_a,2,1 a,0,0.0,20260515
50,35,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,35,independent_four,4,a b c d,0,0.0,20260515
50,35,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,35,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,35,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,35,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,36,identity_control,1,1,50,50.0,20260515
50,36,cancel_control,1,aA,50,50.0,20260515
50,36,single_a,1,a,1,1.0,20260515
50,36,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,36,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,36,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,36,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,36,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,36,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,36,commutator_single,1,abAB,1,1.0,20260515
50,36,mixed_identity_a,2,1 a,1,1.0,20260515
50,36,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,36,independent_four,4,a b c d,0,0.0,20260515
50,36,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,36,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,36,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,36,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,37,identity_control,1,1,50,50.0,20260515
50,37,cancel_control,1,aA,50,50.0,20260515
50,37,single_a,1,a,0,0.0,20260515
50,37,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,37,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,37,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,37,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,37,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,37,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,37,commutator_single,1,abAB,1,1.0,20260515
50,37,mixed_identity_a,2,1 a,0,0.0,20260515
50,37,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,37,independent_four,4,a b c d,0,0.0,20260515
50,37,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,37,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,37,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,37,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,38,identity_control,1,1,50,50.0,20260515
50,38,cancel_control,1,aA,50,50.0,20260515
50,38,single_a,1,a,1,1.0,20260515
50,38,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,38,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,38,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,38,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,38,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,38,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,38,commutator_single,1,abAB,2,2.0,20260515
50,38,mixed_identity_a,2,1 a,1,1.0,20260515
50,38,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,38,independent_four,4,a b c d,0,0.0,20260515
50,38,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,38,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,38,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,38,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,39,identity_control,1,1,50,50.0,20260515
50,39,cancel_control,1,aA,50,50.0,20260515
50,39,single_a,1,a,0,0.0,20260515
50,39,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,39,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,39,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,39,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,39,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,39,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,39,commutator_single,1,abAB,4,4.0,20260515
50,39,mixed_identity_a,2,1 a,0,0.0,20260515
50,39,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,39,independent_four,4,a b c d,0,0.0,20260515
50,39,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,39,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,39,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,39,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,40,identity_control,1,1,50,50.0,20260515
50,40,cancel_control,1,aA,50,50.0,20260515
50,40,single_a,1,a,2,2.0,20260515
50,40,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
50,40,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
50,40,duplicate_pair_a_a,2,a a,2,2.0,20260515
50,40,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,40,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,40,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,40,commutator_single,1,abAB,1,1.0,20260515
50,40,mixed_identity_a,2,1 a,2,2.0,20260515
50,40,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,40,independent_four,4,a b c d,0,0.0,20260515
50,40,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
50,40,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,40,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,40,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
50,41,identity_control,1,1,50,50.0,20260515
50,41,cancel_control,1,aA,50,50.0,20260515
50,41,single_a,1,a,2,2.0,20260515
50,41,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
50,41,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
50,41,duplicate_pair_a_a,2,a a,2,2.0,20260515
50,41,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,41,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,41,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,41,commutator_single,1,abAB,0,0.0,20260515
50,41,mixed_identity_a,2,1 a,2,2.0,20260515
50,41,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,41,independent_four,4,a b c d,0,0.0,20260515
50,41,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
50,41,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,41,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,41,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
50,42,identity_control,1,1,50,50.0,20260515
50,42,cancel_control,1,aA,50,50.0,20260515
50,42,single_a,1,a,1,1.0,20260515
50,42,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,42,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,42,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,42,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,42,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,42,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,42,commutator_single,1,abAB,0,0.0,20260515
50,42,mixed_identity_a,2,1 a,1,1.0,20260515
50,42,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,42,independent_four,4,a b c d,0,0.0,20260515
50,42,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,42,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,42,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,42,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,43,identity_control,1,1,50,50.0,20260515
50,43,cancel_control,1,aA,50,50.0,20260515
50,43,single_a,1,a,1,1.0,20260515
50,43,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,43,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,43,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,43,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,43,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,43,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,43,commutator_single,1,abAB,1,1.0,20260515
50,43,mixed_identity_a,2,1 a,1,1.0,20260515
50,43,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,43,independent_four,4,a b c d,0,0.0,20260515
50,43,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,43,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,43,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,43,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,44,identity_control,1,1,50,50.0,20260515
50,44,cancel_control,1,aA,50,50.0,20260515
50,44,single_a,1,a,3,3.0,20260515
50,44,cyclic_pair_a_a2,2,a aa,3,3.0,20260515
50,44,cyclic_triple_a_a2_a3,3,a aa aaa,3,3.0,20260515
50,44,duplicate_pair_a_a,2,a a,3,3.0,20260515
50,44,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,44,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,44,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,44,commutator_single,1,abAB,0,0.0,20260515
50,44,mixed_identity_a,2,1 a,3,3.0,20260515
50,44,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,44,independent_four,4,a b c d,0,0.0,20260515
50,44,cyclic_four,4,a aa aaa aaaa,3,3.0,20260515
50,44,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,44,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,44,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,3,3.0,20260515
50,45,identity_control,1,1,50,50.0,20260515
50,45,cancel_control,1,aA,50,50.0,20260515
50,45,single_a,1,a,1,1.0,20260515
50,45,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,45,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,45,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,45,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,45,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,45,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,45,commutator_single,1,abAB,1,1.0,20260515
50,45,mixed_identity_a,2,1 a,1,1.0,20260515
50,45,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,45,independent_four,4,a b c d,0,0.0,20260515
50,45,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,45,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,45,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,45,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,46,identity_control,1,1,50,50.0,20260515
50,46,cancel_control,1,aA,50,50.0,20260515
50,46,single_a,1,a,1,1.0,20260515
50,46,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
50,46,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
50,46,duplicate_pair_a_a,2,a a,1,1.0,20260515
50,46,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,46,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,46,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,46,commutator_single,1,abAB,2,2.0,20260515
50,46,mixed_identity_a,2,1 a,1,1.0,20260515
50,46,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,46,independent_four,4,a b c d,0,0.0,20260515
50,46,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
50,46,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,46,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,46,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
50,47,identity_control,1,1,50,50.0,20260515
50,47,cancel_control,1,aA,50,50.0,20260515
50,47,single_a,1,a,2,2.0,20260515
50,47,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
50,47,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
50,47,duplicate_pair_a_a,2,a a,2,2.0,20260515
50,47,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,47,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,47,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,47,commutator_single,1,abAB,2,2.0,20260515
50,47,mixed_identity_a,2,1 a,2,2.0,20260515
50,47,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,47,independent_four,4,a b c d,0,0.0,20260515
50,47,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
50,47,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,47,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,47,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
50,48,identity_control,1,1,50,50.0,20260515
50,48,cancel_control,1,aA,50,50.0,20260515
50,48,single_a,1,a,2,2.0,20260515
50,48,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
50,48,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
50,48,duplicate_pair_a_a,2,a a,2,2.0,20260515
50,48,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,48,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,48,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,48,commutator_single,1,abAB,2,2.0,20260515
50,48,mixed_identity_a,2,1 a,2,2.0,20260515
50,48,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,48,independent_four,4,a b c d,0,0.0,20260515
50,48,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
50,48,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,48,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,48,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
50,49,identity_control,1,1,50,50.0,20260515
50,49,cancel_control,1,aA,50,50.0,20260515
50,49,single_a,1,a,0,0.0,20260515
50,49,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
50,49,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
50,49,duplicate_pair_a_a,2,a a,0,0.0,20260515
50,49,rank_two_pair_a_b,2,a b,0,0.0,20260515
50,49,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
50,49,independent_triple_a_b_c,3,a b c,0,0.0,20260515
50,49,commutator_single,1,abAB,0,0.0,20260515
50,49,mixed_identity_a,2,1 a,0,0.0,20260515
50,49,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
50,49,independent_four,4,a b c d,0,0.0,20260515
50,49,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
50,49,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
50,49,independent_eight,8,a b c d e f g h,0,0.0,20260515
50,49,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
50,50,identity_control,1,1,50,50.0,20260515
