accepted_taxon_key,wfo_id,accepted_name,rank,family,genus,species,infraspecific_epithet,major_clade,parent_wfo_id,source,source_identifier,access_date,license,ingest_clone_id,provenance_url
wfo:wfo-7000000001-2025-12,wfo-7000000001-2025-12,Acanthaceae,family,Acanthaceae,,,,Angiosperms,wfo-9000000283-2025-12,WFO,wfo-7000000001-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000001-2025-12
wfo:wfo-7000000099-2025-12,wfo-7000000099-2025-12,Calceolariaceae,family,Calceolariaceae,,,,Angiosperms,wfo-9000000283-2025-12,WFO,wfo-7000000099-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000099-2025-12
wfo:wfo-7000000101-2025-12,wfo-7000000101-2025-12,Calophyllaceae,family,Calophyllaceae,,,,Angiosperms,wfo-9000000311-2025-12,WFO,wfo-7000000101-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000101-2025-12
wfo:wfo-7000000102-2025-12,wfo-7000000102-2025-12,Calycanthaceae,family,Calycanthaceae,,,,Angiosperms,wfo-9000000285-2025-12,WFO,wfo-7000000102-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000102-2025-12
wfo:wfo-7000000103-2025-12,wfo-7000000103-2025-12,Calyceraceae,family,Calyceraceae,,,,Angiosperms,wfo-9000000038-2025-12,WFO,wfo-7000000103-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000103-2025-12
wfo:wfo-7000000106-2025-12,wfo-7000000106-2025-12,Campanulaceae,family,Campanulaceae,,,,Angiosperms,wfo-9000000038-2025-12,WFO,wfo-7000000106-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000106-2025-12
wfo:wfo-7000000107-2025-12,wfo-7000000107-2025-12,Campynemataceae,family,Campynemataceae,,,,Angiosperms,wfo-9000000298-2025-12,WFO,wfo-7000000107-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000107-2025-12
wfo:wfo-7000000108-2025-12,wfo-7000000108-2025-12,Canellaceae,family,Canellaceae,,,,Angiosperms,wfo-9000000085-2025-12,WFO,wfo-7000000108-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000108-2025-12
wfo:wfo-7000000109-2025-12,wfo-7000000109-2025-12,Cannabaceae,family,Cannabaceae,,,,Angiosperms,wfo-9000000467-2025-12,WFO,wfo-7000000109-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000109-2025-12
wfo:wfo-7000000110-2025-12,wfo-7000000110-2025-12,Cannaceae,family,Cannaceae,,,,Angiosperms,wfo-9000000577-2025-12,WFO,wfo-7000000110-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000110-2025-12
wfo:wfo-7000000111-2025-12,wfo-7000000111-2025-12,Capparaceae,family,Capparaceae,,,,Angiosperms,wfo-9000000069-2025-12,WFO,wfo-7000000111-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000111-2025-12
wfo:wfo-7000000112-2025-12,wfo-7000000112-2025-12,Caprifoliaceae,family,Caprifoliaceae,,,,Angiosperms,wfo-9000000179-2025-12,WFO,wfo-7000000112-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000112-2025-12
wfo:wfo-7000000113-2025-12,wfo-7000000113-2025-12,Cardiopteridaceae,family,Cardiopteridaceae,,,,Angiosperms,wfo-9000000023-2025-12,WFO,wfo-7000000113-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000113-2025-12
wfo:wfo-7000000114-2025-12,wfo-7000000114-2025-12,Caricaceae,family,Caricaceae,,,,Angiosperms,wfo-9000000069-2025-12,WFO,wfo-7000000114-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000114-2025-12
wfo:wfo-7000000115-2025-12,wfo-7000000115-2025-12,Carlemanniaceae,family,Carlemanniaceae,,,,Angiosperms,wfo-9000000283-2025-12,WFO,wfo-7000000115-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000115-2025-12
wfo:wfo-7000000116-2025-12,wfo-7000000116-2025-12,Caryocaraceae,family,Caryocaraceae,,,,Angiosperms,wfo-9000000311-2025-12,WFO,wfo-7000000116-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000116-2025-12
wfo:wfo-7000000117-2025-12,wfo-7000000117-2025-12,Caryophyllaceae,family,Caryophyllaceae,,,,Angiosperms,wfo-9000000088-2025-12,WFO,wfo-7000000117-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000117-2025-12
wfo:wfo-7000000118-2025-12,wfo-7000000118-2025-12,Casuarinaceae,family,Casuarinaceae,,,,Angiosperms,wfo-9000000208-2025-12,WFO,wfo-7000000118-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000118-2025-12
wfo:wfo-7000000121-2025-12,wfo-7000000121-2025-12,Celastraceae,family,Celastraceae,,,,Angiosperms,wfo-9000000091-2025-12,WFO,wfo-7000000121-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000121-2025-12
wfo:wfo-7000000123-2025-12,wfo-7000000123-2025-12,Centroplacaceae,family,Centroplacaceae,,,,Angiosperms,wfo-9000000311-2025-12,WFO,wfo-7000000123-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000123-2025-12
wfo:wfo-7000000124-2025-12,wfo-7000000124-2025-12,Cephalotaceae,family,Cephalotaceae,,,,Angiosperms,wfo-9000000369-2025-12,WFO,wfo-7000000124-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000124-2025-12
wfo:wfo-7000000127-2025-12,wfo-7000000127-2025-12,Ceratophyllaceae,family,Ceratophyllaceae,,,,Angiosperms,wfo-9000000095-2025-12,WFO,wfo-7000000127-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000127-2025-12
wfo:wfo-7000000128-2025-12,wfo-7000000128-2025-12,Cercidiphyllaceae,family,Cercidiphyllaceae,,,,Angiosperms,wfo-9000000481-2025-12,WFO,wfo-7000000128-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000128-2025-12
wfo:wfo-7000000655-2025-12,wfo-7000000655-2025-12,Chenopodiaceae,family,Chenopodiaceae,,,,Angiosperms,wfo-9000000088-2025-12,WFO,wfo-7000000655-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000655-2025-12
wfo:wfo-7000000130-2025-12,wfo-7000000130-2025-12,Chloranthaceae,family,Chloranthaceae,,,,Angiosperms,wfo-9000000105-2025-12,WFO,wfo-7000000130-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000130-2025-12
wfo:wfo-7000000132-2025-12,wfo-7000000132-2025-12,Chrysobalanaceae,family,Chrysobalanaceae,,,,Angiosperms,wfo-9000000311-2025-12,WFO,wfo-7000000132-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000132-2025-12
wfo:wfo-7000000135-2025-12,wfo-7000000135-2025-12,Circaeasteraceae,family,Circaeasteraceae,,,,Angiosperms,wfo-9000000447-2025-12,WFO,wfo-7000000135-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000135-2025-12
wfo:wfo-7000000136-2025-12,wfo-7000000136-2025-12,Cistaceae,family,Cistaceae,,,,Angiosperms,wfo-9000000312-2025-12,WFO,wfo-7000000136-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000136-2025-12
wfo:wfo-7000000137-2025-12,wfo-7000000137-2025-12,Cleomaceae,family,Cleomaceae,,,,Angiosperms,wfo-9000000069-2025-12,WFO,wfo-7000000137-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000137-2025-12
wfo:wfo-7000000138-2025-12,wfo-7000000138-2025-12,Clethraceae,family,Clethraceae,,,,Angiosperms,wfo-9000000193-2025-12,WFO,wfo-7000000138-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000138-2025-12
wfo:wfo-7000000141-2025-12,wfo-7000000141-2025-12,Clusiaceae,family,Clusiaceae,,,,Angiosperms,wfo-9000000311-2025-12,WFO,wfo-7000000141-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000141-2025-12
wfo:wfo-7000000914-2025-12,wfo-7000000914-2025-12,Codonaceae,family,Codonaceae,,,,Angiosperms,wfo-9000000067-2025-12,WFO,wfo-7000000914-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000914-2025-12
wfo:wfo-7000000142-2025-12,wfo-7000000142-2025-12,Colchicaceae,family,Colchicaceae,,,,Angiosperms,wfo-9000000298-2025-12,WFO,wfo-7000000142-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000142-2025-12
wfo:wfo-4100005358-2025-12,wfo-4100005358-2025-12,Coldeniaceae,family,Coldeniaceae,,,,Angiosperms,wfo-9000000067-2025-12,WFO,wfo-4100005358-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-4100005358-2025-12
wfo:wfo-7000000143-2025-12,wfo-7000000143-2025-12,Columelliaceae,family,Columelliaceae,,,,Angiosperms,wfo-9000000071-2025-12,WFO,wfo-7000000143-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000143-2025-12
wfo:wfo-7000000144-2025-12,wfo-7000000144-2025-12,Combretaceae,family,Combretaceae,,,,Angiosperms,wfo-9000000339-2025-12,WFO,wfo-7000000144-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000144-2025-12
wfo:wfo-7000000145-2025-12,wfo-7000000145-2025-12,Commelinaceae,family,Commelinaceae,,,,Angiosperms,wfo-4100004090-2025-12,WFO,wfo-7000000145-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000145-2025-12
wfo:wfo-7000000147-2025-12,wfo-7000000147-2025-12,Connaraceae,family,Connaraceae,,,,Angiosperms,wfo-9000000369-2025-12,WFO,wfo-7000000147-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000147-2025-12
wfo:wfo-7000000149-2025-12,wfo-7000000149-2025-12,Convolvulaceae,family,Convolvulaceae,,,,Angiosperms,wfo-9000000496-2025-12,WFO,wfo-7000000149-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000149-2025-12
wfo:wfo-7000000657-2025-12,wfo-7000000657-2025-12,Corbichoniaceae,family,Corbichoniaceae,,,,Angiosperms,wfo-9000000088-2025-12,WFO,wfo-7000000657-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000657-2025-12
wfo:wfo-7000001124-2025-12,wfo-7000001124-2025-12,Cordiaceae,family,Cordiaceae,,,,Angiosperms,wfo-9000000067-2025-12,WFO,wfo-7000001124-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000001124-2025-12
wfo:wfo-7000000150-2025-12,wfo-7000000150-2025-12,Coriariaceae,family,Coriariaceae,,,,Angiosperms,wfo-9000000142-2025-12,WFO,wfo-7000000150-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000150-2025-12
wfo:wfo-7000000151-2025-12,wfo-7000000151-2025-12,Cornaceae,family,Cornaceae,,,,Angiosperms,wfo-9000000135-2025-12,WFO,wfo-7000000151-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000151-2025-12
wfo:wfo-7000000152-2025-12,wfo-7000000152-2025-12,Corsiaceae,family,Corsiaceae,,,,Angiosperms,wfo-9000000298-2025-12,WFO,wfo-7000000152-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000152-2025-12
wfo:wfo-7000000154-2025-12,wfo-7000000154-2025-12,Corynocarpaceae,family,Corynocarpaceae,,,,Angiosperms,wfo-9000000142-2025-12,WFO,wfo-7000000154-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000154-2025-12
wfo:wfo-7000000155-2025-12,wfo-7000000155-2025-12,Costaceae,family,Costaceae,,,,Angiosperms,wfo-9000000577-2025-12,WFO,wfo-7000000155-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000155-2025-12
wfo:wfo-7000000156-2025-12,wfo-7000000156-2025-12,Crassulaceae,family,Crassulaceae,,,,Angiosperms,wfo-9000000481-2025-12,WFO,wfo-7000000156-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000156-2025-12
wfo:wfo-7000000157-2025-12,wfo-7000000157-2025-12,Crossosomataceae,family,Crossosomataceae,,,,Angiosperms,wfo-9000000139-2025-12,WFO,wfo-7000000157-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000157-2025-12
wfo:wfo-7000000660-2025-12,wfo-7000000660-2025-12,Crypteroniaceae,family,Crypteroniaceae,,,,Angiosperms,wfo-9000000339-2025-12,WFO,wfo-7000000660-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000660-2025-12
wfo:wfo-7000000159-2025-12,wfo-7000000159-2025-12,Ctenolophonaceae,family,Ctenolophonaceae,,,,Angiosperms,wfo-9000000311-2025-12,WFO,wfo-7000000159-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000159-2025-12
wfo:wfo-7000000160-2025-12,wfo-7000000160-2025-12,Cucurbitaceae,family,Cucurbitaceae,,,,Angiosperms,wfo-9000000142-2025-12,WFO,wfo-7000000160-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000160-2025-12
wfo:wfo-7000000162-2025-12,wfo-7000000162-2025-12,Cunoniaceae,family,Cunoniaceae,,,,Angiosperms,wfo-9000000369-2025-12,WFO,wfo-7000000162-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000162-2025-12
wfo:wfo-7000000164-2025-12,wfo-7000000164-2025-12,Curtisiaceae,family,Curtisiaceae,,,,Angiosperms,wfo-9000000135-2025-12,WFO,wfo-7000000164-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000164-2025-12
wfo:wfo-7000000167-2025-12,wfo-7000000167-2025-12,Cyclanthaceae,family,Cyclanthaceae,,,,Angiosperms,wfo-9000000374-2025-12,WFO,wfo-7000000167-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000167-2025-12
wfo:wfo-7000000168-2025-12,wfo-7000000168-2025-12,Cymodoceaceae,family,Cymodoceaceae,,,,Angiosperms,wfo-9000000013-2025-12,WFO,wfo-7000000168-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000168-2025-12
wfo:wfo-7000000169-2025-12,wfo-7000000169-2025-12,Cynomoriaceae,family,Cynomoriaceae,,,,Angiosperms,wfo-9000000481-2025-12,WFO,wfo-7000000169-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000169-2025-12
wfo:wfo-7000000170-2025-12,wfo-7000000170-2025-12,Cyperaceae,family,Cyperaceae,,,,Angiosperms,wfo-9000000415-2025-12,WFO,wfo-7000000170-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000170-2025-12
wfo:wfo-7000000171-2025-12,wfo-7000000171-2025-12,Cyrillaceae,family,Cyrillaceae,,,,Angiosperms,wfo-9000000193-2025-12,WFO,wfo-7000000171-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000171-2025-12
wfo:wfo-7000000175-2025-12,wfo-7000000175-2025-12,Cytinaceae,family,Cytinaceae,,,,Angiosperms,wfo-9000000312-2025-12,WFO,wfo-7000000175-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000175-2025-12
wfo:wfo-7000000177-2025-12,wfo-7000000177-2025-12,Daphniphyllaceae,family,Daphniphyllaceae,,,,Angiosperms,wfo-9000000481-2025-12,WFO,wfo-7000000177-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000177-2025-12
wfo:wfo-7000000178-2025-12,wfo-7000000178-2025-12,Dasypogonaceae,family,Dasypogonaceae,,,,Angiosperms,wfo-9000000030-2025-12,WFO,wfo-7000000178-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000178-2025-12
wfo:wfo-7000000179-2025-12,wfo-7000000179-2025-12,Datiscaceae,family,Datiscaceae,,,,Angiosperms,wfo-9000000142-2025-12,WFO,wfo-7000000179-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000179-2025-12
wfo:wfo-7000000181-2025-12,wfo-7000000181-2025-12,Degeneriaceae,family,Degeneriaceae,,,,Angiosperms,wfo-9000000310-2025-12,WFO,wfo-7000000181-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000181-2025-12
wfo:wfo-7000000184-2025-12,wfo-7000000184-2025-12,Diapensiaceae,family,Diapensiaceae,,,,Angiosperms,wfo-9000000193-2025-12,WFO,wfo-7000000184-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000184-2025-12
wfo:wfo-7000000185-2025-12,wfo-7000000185-2025-12,Dichapetalaceae,family,Dichapetalaceae,,,,Angiosperms,wfo-9000000311-2025-12,WFO,wfo-7000000185-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000185-2025-12
wfo:wfo-7000000189-2025-12,wfo-7000000189-2025-12,Didiereaceae,family,Didiereaceae,,,,Angiosperms,wfo-9000000088-2025-12,WFO,wfo-7000000189-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000189-2025-12
wfo:wfo-7000000190-2025-12,wfo-7000000190-2025-12,Dilleniaceae,family,Dilleniaceae,,,,Angiosperms,wfo-9000000172-2025-12,WFO,wfo-7000000190-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000190-2025-12
wfo:wfo-7000000191-2025-12,wfo-7000000191-2025-12,Dioncophyllaceae,family,Dioncophyllaceae,,,,Angiosperms,wfo-9000000088-2025-12,WFO,wfo-7000000191-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000191-2025-12
