trait	accepted_taxon_key	family_key	family_label	source_id	source_edge_count_for_taxon_trait	total_track3_edge_count_for_taxon	trait_family_carrier_count	trait_family_share	family_total_track3_taxa	pending_crosswalk_excluded_count_for_trait	accepted_resolution_share_for_trait	row_class_from_wave4	CP_min	controlled_readiness_status
achene	wfo:wfo-0000064230-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000066495-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000066543-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000067136-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000067311-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000068428-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000068556-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000068869-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000069210-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000071280-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000072578-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	3	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000073456-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000073818-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000074612-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000074859-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000076000-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000076260-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	12	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000076429-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000078550-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	13	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000078600-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000078818-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000079450-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000080260-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000081264-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000081849-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000083273-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000085603-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000085798-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000087827-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000088374-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000089706-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000095225-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000095566-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000095644-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000095986-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000096364-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000096732-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000113907-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000114552-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000114795-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000114964-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000115488-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000115943-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000116785-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000116793-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000118768-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000121182-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000122327-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000125889-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000125911-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000126159-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000128307-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000130994-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000131666-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000132314-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000132960-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000134589-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	3	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000137200-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000137575-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000137642-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000138519-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000138707-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000139204-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000556135-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000556232-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	18	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000556344-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	14	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000556631-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0001334744-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0001334745-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0001338371-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0001338376-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0001338379-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	4	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-1000040382-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-1000040458-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	132	0.6633165829145728	1819	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-0000557281-2025-12	wfo:wfo-7000000631-2025-12	Urticaceae	austraits_6_0_0	1	10	2	0.010050251256281407	3	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
achene	wfo:wfo-1000044974-2025-12	wfo:wfo-7000000631-2025-12	Urticaceae	austraits_6_0_0	1	7	2	0.010050251256281407	3	1758	0.10168625447112928	observed_trait_evidence_summary	-5.559571	data_limited_pending_prior
aril	wfo:wfo-0000569164-2025-12	wfo:wfo-7000000536-2025-12	Rutaceae	austraits_6_0_0	1	11	1	0.00211864406779661	123	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000173754-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	12	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000173781-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	20	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000181109-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	20	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000185181-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	16	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000185281-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	17	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000185282-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000185286-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000185290-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000185292-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	16	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000185294-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	21	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
aril	wfo:wfo-0000185295-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	19	471	0.9978813559322034	1819	287	0.621870882740448	observed_trait_evidence_summary	-22.940141	data_limited_pending_prior
